Rank Name Score Finish Time Q1 (3) Q2 (6) Q3 (6) Q4 (6)
111|cnapun|15|0:46:49|0:05:11|0|0:23:08|0|-1|-1|0:46:49|0|
112|Neilhahaha|15|0:49:49|0:05:26|0|0:32:06|0|-1|-1|0:49:49|0|
113|goddice|15|0:50:03|0:05:16|0|0:29:27|0|-1|-1|0:50:03|0|
114|XinyuanGGG|15|0:54:10|0:04:01|0|-1|-1|0:49:10|0|0:31:20|1|
115|goddice|15|0:54:50|0:05:06|0|0:29:19|1|-1|-1|0:49:50|0|
116|sidryu0917|15|0:55:58|0:16:43|0|0:35:48|0|-1|-1|0:55:58|0|
117|Aging|15|0:57:02|0:08:45|0|0:33:26|1|-1|-1|0:47:02|1|
118|tianhao2|15|0:58:07|0:09:20|0|0:32:36|0|-1|-1|0:53:07|1|
119|palayutm|15|0:59:57|0:32:42|0|-1|-1|0:51:57|0|0:59:57|0|
120|Bent|15|1:00:18|1:00:18|0|-1|-1|0:29:56|0|0:55:49|0|
121|hahahiehie|15|1:00:49|0:11:21|0|-1|-1|0:32:42|1|0:50:49|1|
122|LaSeineFirenze|15|1:00:51|0:08:58|0|-1|-1|0:31:00|0|1:00:51|0|
123|Chatillon-25T|15|1:01:04|0:07:57|0|0:30:31|0|-1|-1|1:01:04|0|
124|vipjml|15|1:01:09|0:06:16|0|1:01:09|0|-1|-1|0:39:45|0|
125|xinfinity|15|1:02:22|0:25:37|0|1:02:22|0|-1|-1|0:19:14|0|
126|geenoc|15|1:04:35|0:05:27|0|-1|-1|0:32:20|2|0:54:35|0|
127|ppplinday|15|1:05:00|0:05:43|0|0:36:30|2|-1|-1|0:55:00|0|
128|dogsbywind|15|1:05:39|0:05:21|1|-1|-1|0:26:32|3|0:40:39|1|
129|xn1990114|15|1:06:07|0:07:09|0|0:33:59|0|-1|-1|0:56:07|2|
130|ericchen1366|15|1:06:19|0:08:58|0|-1|-1|1:06:19|0|0:31:03|0|
131|WilsonWang|15|1:06:36|0:10:19|0|0:57:07|0|1:06:36|0|-1|-1|
132|MingliangZhou|15|1:08:00|0:05:04|0|0:42:59|0|-1|-1|1:08:00|0|
133|numerology|15|1:08:21|0:06:23|0|0:26:28|1|-1|-1|1:03:21|0|
134|lixx2100|15|1:08:26|0:06:20|0|-1|-1|0:51:23|0|1:08:26|0|
135|hliu94|15|1:09:30|0:08:36|0|0:38:57|1|-1|-1|1:04:30|0|
136|nguyen_hoanh|15|1:09:32|0:07:54|0|0:29:29|1|-1|-1|1:04:32|0|
137|17gaziz|15|1:10:04|0:14:56|0|-1|-1|0:44:13|2|1:00:04|0|
138|Beach|15|1:10:25|0:05:51|0|-1|-1|0:45:30|0|1:10:25|0|
139|simonwux1|15|1:10:31|0:06:55|0|0:41:34|1|-1|-1|1:05:31|0|
140|egoist_|15|1:10:34|0:08:50|0|0:44:17|1|-1|-1|1:00:34|1|
141|yixian4|15|1:11:29|0:44:05|0|1:11:29|0|-1|-1|0:57:12|0|
142|luodajun100|15|1:11:40|0:11:10|1|0:48:05|1|1:01:40|0|-1|-1|
143|wangsenyuan|15|1:11:41|0:48:05|0|-1|-1|1:11:41|0|0:42:57|0|
144|buefox727|15|1:12:40|0:12:01|0|1:02:40|1|-1|-1|0:43:08|1|
145|y119777|15|1:12:42|0:07:41|0|-1|-1|0:50:00|0|1:12:42|0|
146|lsh0357|15|1:12:58|0:13:41|0|-1|-1|0:39:14|1|1:07:58|0|
147|spcharc|15|1:13:24|0:18:02|0|0:47:05|0|-1|-1|1:13:24|0|
148|lancexing|15|1:13:32|0:11:25|0|1:08:32|1|-1|-1|0:42:38|0|
149|wuanqi|15|1:13:45|0:07:58|0|0:58:26|0|1:13:45|0|-1|-1|
150|wbowen1993|15|1:14:17|0:06:22|0|1:09:17|1|-1|-1|0:28:12|0|
151|shiuang|15|1:15:04|0:08:28|0|0:37:56|3|-1|-1|1:00:04|0|
152|pritam_roy|15|1:16:07|0:09:13|0|0:36:22|1|0:56:07|3|-1|-1|
153|Liangyulin|15|1:16:15|0:08:47|0|0:31:46|1|-1|-1|1:11:15|0|
154|zhihuangc|15|1:16:27|0:07:54|0|0:38:12|2|-1|-1|1:06:27|0|
155|xuan18|15|1:16:45|0:11:05|0|-1|-1|0:19:41|0|1:16:45|0|
156|wangzi6147|15|1:17:00|0:08:09|0|0:43:34|0|-1|-1|1:07:00|2|
157|sfzyk|15|1:17:35|0:12:32|1|0:40:48|0|1:12:35|0|-1|-1|
158|Guardsman|15|1:18:45|0:08:25|0|0:30:55|2|-1|-1|0:58:45|2|
159|Aragog|15|1:18:56|0:04:43|0|0:34:41|2|1:03:56|1|-1|-1|
160|eashion|15|1:18:59|0:06:37|0|1:13:59|0|0:38:42|1|-1|-1|
161|Again64|15|1:19:09|0:06:49|0|0:47:44|2|-1|-1|1:04:09|1|
162|switchy|15|1:19:22|0:04:17|0|1:09:22|1|-1|-1|0:38:07|1|
163|644367822|15|1:19:26|0:04:04|0|0:45:05|0|-1|-1|1:19:26|0|
164|mengcz13|15|1:19:43|0:07:36|0|0:32:51|0|-1|-1|1:19:43|0|
165|hxy1302|15|1:20:42|0:10:49|0|0:47:59|0|1:10:42|2|-1|-1|
