Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (4) Q4 (6)
64|rush-9e|17|0:28:06|0:02:16|0|0:06:17|0|0:11:40|0|0:28:06|0|
65|user3266S|17|0:28:15|0:01:52|1|0:05:02|0|0:10:00|0|0:23:15|0|
66|jerryfish233|17|0:28:25|0:01:55|1|0:07:49|0|0:12:36|0|0:23:25|0|
67|ericlong|17|0:28:45|0:11:23|0|0:15:23|0|0:21:37|0|0:28:45|0|
68|FromDihPout|17|0:28:47|0:23:47|1|0:22:18|0|0:19:15|0|0:15:57|0|
69|wheneveright|17|0:28:57|0:23:32|1|0:23:36|0|0:23:47|0|0:23:57|0|
70|RealFan|17|0:28:59|0:23:06|1|0:23:31|0|0:23:44|0|0:23:59|0|
71|jasxu|17|0:29:00|0:01:47|0|0:06:29|0|0:12:14|0|0:29:00|0|
72|Altynai|17|0:29:03|0:08:44|1|0:03:29|0|0:14:54|0|0:24:03|0|
73|XYShaoKang|17|0:29:06|0:24:06|1|0:23:43|0|0:23:33|0|0:23:25|0|
74|yuan_love_mm|17|0:29:09|0:24:09|1|0:21:49|0|0:18:06|0|0:12:09|0|
75|epic-6reideryof|17|0:29:17|0:03:16|0|0:09:28|0|0:15:54|0|0:29:17|0|
76|mon3ter|17|0:29:17|0:02:03|1|0:04:09|0|0:09:11|0|0:24:17|0|
77|trusting-chebyshevpbl|17|0:29:17|0:02:03|0|0:06:00|0|0:11:09|0|0:29:17|0|
78|ha-ha-ha-wo-hao-kuai-le-a|17|0:29:32|0:02:30|0|0:06:10|0|0:11:40|0|0:29:32|0|
79|freya-6|17|0:29:33|0:29:33|0|0:29:21|0|0:29:11|0|0:29:01|0|
80|abt8601|17|0:29:49|0:24:49|1|0:23:19|0|0:17:05|0|0:12:00|0|
81|gooday-3|17|0:29:52|0:04:10|1|0:06:23|0|0:14:05|0|0:24:52|0|
82|charlotte_xar|17|0:30:05|0:02:12|1|0:05:06|0|0:13:26|0|0:25:05|0|
83|Bella_Kira|17|0:30:05|0:03:24|1|0:06:24|0|0:09:26|0|0:25:05|0|
84|zzzzchs|17|0:30:30|0:01:26|1|0:04:52|0|0:09:26|0|0:25:30|0|
85|wangdh15|17|0:30:48|0:02:14|1|0:06:34|0|0:11:17|0|0:25:48|0|
86|wssx349|17|0:30:49|0:01:47|0|0:04:47|0|0:09:38|0|0:30:49|0|
87|masteralphi|17|0:30:50|0:02:28|0|0:06:57|0|0:11:33|0|0:30:50|0|
88|soumyadeep_pal_21|17|0:30:51|0:25:51|1|0:24:50|0|0:24:27|0|0:24:24|0|
89|Tuyixiang|17|0:30:53|0:04:50|1|0:09:34|0|0:13:48|0|0:25:53|0|
90|liu-zhe-xuan|17|0:31:14|0:05:19|1|0:08:22|0|0:12:10|0|0:21:14|1|
91|wawawa8-RoYRQeYmuf|17|0:31:18|0:00:56|0|0:04:38|0|0:09:29|1|0:21:18|1|
92|lyw_|17|0:31:44|0:01:38|1|0:05:22|0|0:09:00|0|0:21:44|1|
93|milesian-c|17|0:32:06|0:22:06|2|0:06:38|0|0:12:26|0|0:21:28|0|
94|chan77|17|0:32:17|0:02:22|0|0:05:46|0|0:14:20|0|0:27:17|1|
95|HideN2000|17|0:32:21|0:07:24|1|0:10:38|0|0:16:02|0|0:27:21|0|
96|a-zi-cong-xiao-jiu-hen-ke-ai-w|17|0:32:27|0:01:28|1|0:05:14|0|0:09:01|0|0:27:27|0|
97|tian-tang-6|17|0:32:30|0:01:41|1|0:06:03|0|0:10:10|0|0:27:30|0|
98|darrenhp|17|0:32:43|0:03:52|1|0:07:37|0|0:13:06|0|0:22:43|1|
99|from21|17|0:32:46|0:02:58|0|0:08:14|0|0:17:06|0|0:32:46|0|
100|uier890305|17|0:32:49|0:01:48|0|0:06:21|0|0:12:59|0|0:32:49|0|
101|Aabhas99|17|0:32:49|0:02:56|0|0:07:16|0|0:16:29|0|0:27:49|1|
102|n124345679976|17|0:32:53|0:06:27|0|0:11:19|0|0:17:57|0|0:32:53|0|
103|supimo1029|17|0:32:55|0:03:16|0|0:07:59|0|0:15:41|0|0:32:55|0|
104|souradeep19999|17|0:33:03|0:28:03|0|0:25:17|0|0:21:10|0|0:15:50|1|
105|Emptee1|17|0:33:04|0:01:01|1|0:03:33|0|0:07:23|0|0:28:04|0|
106|pprateek488|17|0:33:08|0:05:28|1|0:09:08|0|0:16:35|0|0:28:08|0|
107|zhzho|17|0:33:16|0:07:22|1|0:21:02|0|0:28:16|0|0:16:56|0|
108|ccctttd|17|0:33:17|0:01:37|0|0:05:19|0|0:11:43|0|0:33:17|0|
109|how_to_dfs|17|0:33:32|0:01:23|1|0:05:50|0|0:10:15|0|0:28:32|0|
110|xi-jun-xiao-zi|17|0:33:39|0:01:16|1|0:04:42|0|0:08:46|0|0:28:39|0|
111|biley02|17|0:33:45|0:02:09|0|0:07:08|0|0:15:17|0|0:33:45|0|
112|megaspazz|17|0:33:52|0:01:13|1|0:05:52|0|0:09:20|0|0:28:52|0|
113|kong-lao-da|17|0:33:57|0:04:23|1|0:08:09|0|0:13:47|0|0:28:57|0|
114|BrehamPie|17|0:34:02|0:01:13|1|0:04:59|0|0:14:52|0|0:29:02|0|
115|serene-torvalds38a|17|0:34:05|0:01:20|1|0:07:27|0|0:11:42|0|0:29:05|0|
116|sun-man-man|17|0:34:06|0:03:16|1|0:06:42|0|0:10:50|0|0:24:06|1|
117|silvertint10|17|0:34:14|0:02:12|0|0:06:42|0|0:11:56|0|0:34:14|0|
118|dush1729|17|0:34:15|0:29:15|1|0:16:31|0|0:24:18|0|0:12:28|0|
119|xor0|17|0:34:19|0:02:34|0|0:07:02|0|0:14:30|0|0:34:19|0|
120|thuczh|17|0:34:22|0:05:11|1|0:08:26|0|0:15:57|0|0:29:22|0|
121|KLatitude|17|0:34:24|0:02:46|1|0:05:43|0|0:10:56|0|0:29:24|0|
122|han3000|17|0:34:28|0:05:24|1|0:10:13|0|0:15:22|0|0:29:28|0|
123|fr35h1nd|17|0:34:40|0:07:08|0|0:11:46|0|0:17:04|0|0:34:40|0|
124|shyshy-boy|17|0:34:44|0:01:28|1|0:05:37|0|0:10:15|0|0:29:44|0|
125|knarf|17|0:34:47|0:01:56|1|0:05:38|0|0:10:37|0|0:29:47|0|
126|qqwqert007|17|0:34:50|0:01:59|0|0:05:29|0|0:10:01|0|0:29:50|1|
127|theshubhamkapoor|17|0:35:12|0:01:32|1|0:06:27|0|0:14:43|0|0:30:12|0|
128|Tinky1224|17|0:35:12|0:06:35|1|0:10:31|0|0:21:05|0|0:30:12|0|
129|blzhu|17|0:35:16|0:03:34|0|0:06:26|0|0:18:48|0|0:35:16|0|
130|jianzuan|17|0:35:24|0:35:24|0|0:34:02|0|0:28:01|0|0:21:42|0|
131|nameless-chessfoot|17|0:35:28|0:02:30|1|0:06:26|0|0:10:19|0|0:25:28|1|
132|zhouzl|17|0:35:29|0:06:44|1|0:10:10|0|0:15:44|0|0:30:29|0|
133|MtSaka|17|0:35:44|0:00:56|1|0:03:39|0|0:06:39|0|0:25:44|1|
134|he-mao-jian-jiao-shen-shen|17|0:35:45|0:02:46|1|0:07:33|0|0:14:00|0|0:30:45|0|
135|xiao-xiao-dimeng-huan|17|0:35:56|0:09:50|1|0:09:53|0|0:15:51|0|0:30:56|0|
136|humflelump|17|0:36:00|0:03:23|1|0:13:01|0|0:18:39|0|0:31:00|0|
137|jujimeizuo|17|0:36:21|0:31:08|1|0:30:36|0|0:31:21|0|0:30:30|0|
138|lovelydays95|17|0:36:25|0:01:18|1|0:04:01|0|0:07:51|0|0:16:25|3|
139|grby|17|0:36:29|0:03:51|1|0:07:27|0|0:16:34|0|0:31:29|0|
140|leetchunhui|17|0:36:38|0:03:13|1|0:07:53|0|0:15:54|0|0:31:38|0|
141|rdkl|17|0:36:47|0:04:05|0|0:10:20|0|0:17:22|0|0:36:47|0|
142|RahulRameshMahant|17|0:36:54|0:06:15|1|0:10:36|0|0:19:09|0|0:31:54|0|
143|hastings2k|17|0:36:55|0:04:34|1|0:07:46|0|0:14:46|0|0:31:55|0|
144|piper-2|17|0:37:00|0:05:04|0|0:14:15|0|0:21:42|0|0:37:00|0|
145|merlininice|17|0:37:03|0:03:51|1|0:10:15|0|0:13:18|1|0:27:03|0|
146|aaron_cqzhang|17|0:37:04|0:35:59|0|0:36:18|0|0:36:41|0|0:37:04|0|
147|goodstudyqaq|17|0:37:04|0:09:01|1|0:12:25|0|0:18:08|0|0:32:04|0|
148|stardustdl|17|0:37:06|0:37:06|0|0:36:53|0|0:36:29|0|0:36:15|0|
149|Jo3kerR|17|0:37:13|0:03:43|2|0:06:15|0|0:09:52|0|0:22:13|1|
150|shu-xue-zei-chai-de-paranoia|17|0:37:18|0:01:09|1|0:10:21|0|0:14:07|0|0:27:18|1|
151|ztx97|17|0:37:22|0:01:52|0|0:06:35|0|0:11:50|0|0:32:22|1|
152|benenzhu|17|0:37:30|0:01:37|1|0:05:30|0|0:11:45|0|0:27:30|1|
153|akokoz|17|0:37:37|0:07:23|0|0:03:07|0|0:14:38|0|0:32:37|1|
154|unruffled-blacklvh|17|0:37:37|0:03:55|0|0:08:58|0|0:15:43|0|0:37:37|0|
155|tonghuikang|17|0:37:42|0:02:46|1|0:05:54|0|0:08:21|0|0:32:42|0|
156|Chasey|17|0:37:45|0:02:13|2|0:05:43|0|0:16:43|0|0:27:45|0|
157|wkb-4|17|0:37:48|0:01:56|0|0:06:25|0|0:12:09|0|0:37:48|0|
158|Hexadecimal|17|0:37:56|0:32:56|1|0:32:32|0|0:32:27|0|0:32:19|0|
159|lu-chen-chen|17|0:38:00|0:01:40|1|0:05:22|0|0:10:50|0|0:33:00|0|
160|iscyf|17|0:38:02|0:02:23|0|0:07:19|0|0:17:41|0|0:33:02|1|
161|w285714|17|0:38:06|0:03:49|3|0:06:15|0|0:09:09|0|0:23:06|0|
162|hywo|17|0:38:10|0:01:52|0|0:06:10|0|0:09:49|0|0:38:10|0|
163|sayakaFan|17|0:38:11|0:33:11|1|0:25:40|0|0:25:30|0|0:25:21|0|
164|so-what-ex|17|0:38:12|0:33:12|1|0:31:52|0|0:31:44|0|0:31:39|0|
165|sigrid1019|17|0:38:20|0:01:28|1|0:04:24|0|0:08:31|0|0:28:20|1|
166|npuzj|17|0:38:23|0:02:31|1|0:06:14|0|0:11:46|0|0:33:23|0|
167|tjntsb|17|0:38:26|0:03:08|0|0:07:34|0|0:12:13|0|0:33:26|1|
168|bangbangwo|17|0:38:27|0:01:57|0|0:05:55|0|0:12:32|0|0:38:27|0|
169|tanriol|17|0:38:29|0:03:01|0|0:10:00|0|0:17:55|0|0:38:29|0|
170|ak_shrana|17|0:38:29|0:13:51|1|0:17:52|0|0:25:38|0|0:33:29|0|
171|sempr|17|0:38:32|0:04:03|1|0:09:47|0|0:15:22|0|0:33:32|0|
172|xph4p|17|0:38:43|0:02:35|0|0:08:51|0|0:13:47|0|0:38:43|0|
173|shubhambhadada7|17|0:38:48|0:21:42|0|0:07:17|0|0:16:05|0|0:38:48|0|
174|thinker99|17|0:38:48|0:16:15|1|0:25:53|0|0:33:48|0|0:09:21|0|
175|Denzed|17|0:38:51|0:02:47|1|0:06:53|0|0:15:35|0|0:28:51|1|
176|markgeek|17|0:39:06|0:01:48|1|0:06:40|0|0:17:39|0|0:34:06|0|
177|mr_salib|17|0:39:09|0:03:58|1|0:15:59|0|0:25:11|0|0:34:09|0|
178|xiao-tong-20|17|0:39:22|0:10:32|1|0:14:43|0|0:17:57|0|0:34:22|0|
179|poorpool|17|0:39:22|0:01:03|1|0:04:34|0|0:08:54|1|0:29:22|0|
180|HanaYukii|17|0:39:25|0:02:06|0|0:08:44|0|0:14:35|0|0:39:25|0|
181|joy32812|17|0:39:31|0:02:13|1|0:05:14|0|0:12:25|0|0:34:31|0|
182|seedjyh|17|0:39:34|0:05:05|0|0:08:48|0|0:19:37|1|0:34:34|0|
183|nihao-54|17|0:39:39|0:02:29|1|0:09:37|0|0:17:50|0|0:34:39|0|
184|Xuderian|17|0:39:39|0:01:22|0|0:04:29|0|0:09:37|0|0:29:39|2|
185|shadofren|17|0:39:46|0:02:00|1|0:07:50|0|0:16:26|0|0:29:46|1|
186|rainboy_fan_007|17|0:39:49|0:34:49|1|0:25:59|0|0:22:27|0|0:17:37|0|
187|da2zling-jacksonecg|17|0:39:49|0:04:48|1|0:10:56|0|0:16:22|1|0:24:49|1|
188|6reat-williamsonijm|17|0:39:57|0:02:27|1|0:11:16|0|0:20:07|0|0:34:57|0|
189|sajjad_h|17|0:40:14|0:05:33|2|0:11:52|0|0:21:33|0|0:30:14|0|
190|socrates1232|17|0:40:17|0:03:39|0|0:06:34|0|0:17:09|0|0:40:17|0|
191|mai-zi-h|17|0:40:21|0:02:33|1|0:06:15|0|0:11:52|1|0:30:21|0|
