Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (5) Q4 (6)
1588|lakh|12|1:51:50|0:13:56|0|0:40:13|5|1:21:50|1|-1|-1|
1589|walawala|12|1:52:10|0:22:17|0|0:47:28|2|1:22:10|4|-1|-1|
1590|sguo-lq|12|1:52:11|0:03:30|0|0:32:58|3|1:17:11|4|-1|-1|
1591|withelm|12|1:52:20|0:05:41|0|0:50:22|6|1:12:20|2|-1|-1|
1592|erwugumo|12|1:52:27|0:03:34|0|0:27:01|4|1:27:27|1|-1|-1|
1593|songyl1991|12|1:52:40|0:02:45|0|0:40:42|3|1:27:40|2|-1|-1|
1594|zhanzhi-2|12|1:52:45|0:02:43|0|0:36:11|2|1:22:45|4|-1|-1|
1595|dsilver829|12|1:52:45|0:12:06|0|0:43:56|4|1:27:45|1|-1|-1|
1596|yeshichen|12|1:53:18|0:02:06|0|0:47:54|3|1:23:18|3|-1|-1|
1597|saikaushik333|12|1:53:22|0:27:42|3|0:47:33|1|1:28:22|1|-1|-1|
1598|wangYiTiaoYu|12|1:53:27|0:03:21|0|0:11:50|2|1:28:27|3|-1|-1|
1599|geekygirl76|12|1:53:28|0:05:06|0|1:18:28|6|1:14:21|1|-1|-1|
1600|han-xu-2|12|1:54:01|0:10:54|0|0:35:33|2|1:24:01|4|-1|-1|
1601|donuthole|12|1:54:09|0:08:51|0|0:26:55|4|1:14:09|4|-1|-1|
1602|hlzhang|12|1:54:33|0:07:48|0|0:36:22|7|1:14:33|1|-1|-1|
1603|vigneshwaren|12|1:54:41|0:08:42|0|1:29:41|2|1:07:57|3|-1|-1|
1604|jaiswalaayush6|12|1:54:41|0:05:30|0|0:57:10|5|1:29:41|0|-1|-1|
1605|larisyang|12|1:55:30|0:02:07|0|0:38:21|3|1:20:30|4|-1|-1|
1606|clairesworld111|12|1:55:39|0:02:30|0|0:14:48|8|1:00:39|3|-1|-1|
1607|deeplearning-3|12|1:55:52|0:10:28|0|0:40:56|2|1:25:52|4|-1|-1|
1608|timelength|12|1:56:16|0:03:19|0|0:16:38|2|1:26:16|4|-1|-1|
1609|Nuwaisir|12|1:56:29|0:21:33|0|0:46:41|4|1:21:29|3|-1|-1|
1610|ikaruga|12|1:57:03|0:04:24|0|0:36:08|4|1:22:03|3|-1|-1|
1611|yifax10|12|1:57:13|0:06:10|0|0:28:45|1|1:22:13|6|-1|-1|
1612|forzzigfang-bian-mian|12|1:57:44|0:03:27|0|0:19:57|4|1:22:44|3|-1|-1|
1613|lucbarn|12|1:58:17|0:09:54|0|0:28:18|1|1:28:17|5|-1|-1|
1614|asd112|12|1:58:31|0:02:42|0|0:09:58|1|1:23:31|6|-1|-1|
1615|ffda01000003|12|1:58:36|0:04:15|1|0:24:38|7|0:58:36|4|-1|-1|
1616|wasi|12|1:58:38|0:06:00|0|0:38:32|3|1:23:38|4|-1|-1|
1617|hhchin87|12|1:59:43|0:05:01|0|0:42:05|3|1:24:43|4|-1|-1|
1618|jamie-liu|12|2:00:56|0:03:52|0|0:31:14|4|1:15:56|5|-1|-1|
1619|white-walker|12|2:00:59|0:08:57|0|0:47:59|6|1:20:59|2|-1|-1|
1620|HeyWorld|12|2:01:26|0:07:21|1|1:11:41|5|1:26:26|1|-1|-1|
1621|mengtairun|12|2:01:27|0:02:33|0|0:45:33|5|1:26:27|2|-1|-1|
1622|haw-engel|12|2:01:29|0:03:29|0|0:18:11|1|1:21:29|7|-1|-1|
1623|loster-3|12|2:01:58|0:04:38|0|0:25:26|8|1:16:58|1|-1|-1|
1624|Michael98Liu|12|2:02:15|0:03:39|0|0:47:56|4|1:22:15|4|-1|-1|
1625|waiting_you|12|2:02:44|0:02:54|0|0:14:43|3|1:22:44|5|-1|-1|
1626|monishreddy542|12|2:04:40|0:04:26|0|0:49:29|7|1:19:40|2|-1|-1|
1627|jyoal|12|2:04:47|0:21:23|0|0:40:24|5|1:29:47|2|-1|-1|
1628|caoshijie0501|12|2:05:35|0:06:52|1|0:39:19|2|1:10:35|8|-1|-1|
1629|mr_franklin|12|2:05:49|0:06:08|0|0:25:12|4|1:25:49|4|-1|-1|
1630|aggarwalakash1729|12|2:06:16|0:06:54|1|0:37:31|5|1:26:16|2|-1|-1|
1631|Yuzu_sofa|12|2:10:08|0:02:52|0|0:26:55|1|1:20:08|9|-1|-1|
1632|isalb729|12|2:14:12|0:05:10|4|0:28:45|8|1:04:12|2|-1|-1|
1633|bananapi|12|2:19:45|0:07:00|0|0:43:51|9|1:29:45|1|-1|-1|
1634|CarelessRabbit|12|2:42:58|0:07:27|0|0:47:43|6|1:27:58|9|-1|-1|
1635|wangsaiyu|12|2:42:59|0:03:38|0|0:32:28|4|1:22:59|12|-1|-1|
1636|yanan01|12|6:26:06|0:03:28|0|0:56:54|36|1:26:06|24|-1|-1|
1637|basasuya|11|0:45:15|-1|-1|-1|-1|0:18:08|1|0:35:15|1|
1638|spillingwater|10|1:51:17|-1|-1|0:18:04|12|-1|-1|0:41:17|2|
1639|36185712|9|0:19:42|0:02:53|0|-1|-1|-1|-1|0:19:42|0|
1640|d3g3n|9|0:22:23|0:04:38|0|-1|-1|-1|-1|0:22:23|0|
1641|jariasf|9|0:27:02|0:02:25|0|-1|-1|-1|-1|0:27:02|0|
1642|nguyennam291096|9|0:40:05|0:35:05|0|-1|-1|-1|-1|0:30:45|1|
1643|sonal_G|9|0:40:13|0:06:08|0|-1|-1|-1|-1|0:40:13|0|
1644|sureshiyengar|9|0:40:28|0:03:05|0|-1|-1|-1|-1|0:40:28|0|
1645|ankitsingh9164|9|0:43:29|0:08:26|0|-1|-1|-1|-1|0:38:29|1|
1646|eariza|9|0:47:19|0:03:48|1|-1|-1|-1|-1|0:42:19|0|
1647|ofshare|9|0:57:04|0:57:04|0|-1|-1|-1|-1|0:51:08|0|
1648|2020-2|9|0:57:38|-1|-1|0:22:24|0|0:47:38|2|-1|-1|
1649|gaurav28|9|1:02:04|-1|-1|0:39:22|0|1:02:04|0|-1|-1|
1650|prayasb20|9|1:04:00|0:03:59|0|-1|-1|-1|-1|1:04:00|0|
1651|infmount|9|1:05:24|0:02:21|0|-1|-1|-1|-1|1:05:24|0|
1652|BulletRaja|9|1:05:55|0:10:00|1|-1|-1|-1|-1|0:55:55|1|
1653|Afflatus|9|1:07:08|0:04:49|0|-1|-1|-1|-1|1:07:08|0|
1654|zhmsci|9|1:07:59|0:04:51|0|-1|-1|-1|-1|1:07:59|0|
1655|veginativamsi|9|1:10:31|0:29:14|0|-1|-1|-1|-1|1:10:31|0|
1656|parsley77|9|1:11:15|0:12:51|1|-1|-1|-1|-1|1:06:15|0|
1657|yvelianyk|9|1:12:36|0:09:36|0|-1|-1|-1|-1|0:57:36|3|
1658|astra_cs|9|1:14:39|0:07:33|0|-1|-1|-1|-1|1:09:39|1|
1659|zhongrentang|9|1:17:11|-1|-1|0:29:11|0|1:07:11|2|-1|-1|
1660|mm137|9|1:18:00|0:04:25|0|-1|-1|-1|-1|1:18:00|0|
1661|Sraavan28|9|1:20:27|0:02:30|0|-1|-1|-1|-1|1:20:27|0|
1662|mcberg|9|1:21:03|0:06:56|0|-1|-1|-1|-1|1:06:03|3|
1663|prodcode|9|1:22:12|0:07:35|0|-1|-1|-1|-1|1:22:12|0|
1664|duyetnt|9|1:23:27|0:06:31|0|-1|-1|-1|-1|1:18:27|1|
1665|ilovejunghyun|9|1:24:19|0:03:42|0|-1|-1|-1|-1|1:24:19|0|
1666|shubhamsoni693|9|1:26:30|-1|-1|0:28:49|0|1:26:30|0|-1|-1|
1667|aatalyk|9|1:27:54|0:05:37|0|-1|-1|-1|-1|1:22:54|1|
1668|xd_tang|9|1:38:54|0:47:35|1|-1|-1|-1|-1|1:28:54|1|
1669|AnCitizen|9|1:43:19|0:03:56|0|-1|-1|-1|-1|1:28:19|3|
1670|ashupatel|8|0:38:27|0:06:09|0|-1|-1|0:38:27|0|-1|-1|
1671|border_b|8|0:43:15|0:07:10|0|-1|-1|0:33:15|2|-1|-1|
1672|zuko2|8|0:44:32|0:11:37|0|-1|-1|0:44:32|0|-1|-1|
1673|leonenko|8|0:44:43|0:04:57|0|-1|-1|0:44:43|0|-1|-1|
1674|microspiriter|8|0:50:35|0:04:12|0|-1|-1|0:50:35|0|-1|-1|
1675|madaima-2|8|0:51:59|0:02:29|0|-1|-1|0:46:59|1|-1|-1|
1676|tiwarishashank325|8|0:53:28|0:14:03|0|-1|-1|0:43:28|2|-1|-1|
1677|rabbitrabbit|8|0:53:59|0:03:17|3|-1|-1|0:33:59|1|-1|-1|
1678|navinchandra7898|8|0:54:41|0:06:29|0|-1|-1|0:39:41|3|-1|-1|
1679|monsterky|8|0:54:44|0:03:56|0|-1|-1|0:54:44|0|-1|-1|
1680|wsleet|8|0:55:44|0:06:30|0|-1|-1|0:45:44|2|-1|-1|
1681|aayush26|8|0:58:59|0:06:49|0|-1|-1|0:43:59|3|-1|-1|
1682|poorva2145|8|0:59:37|0:04:06|0|-1|-1|0:49:37|2|-1|-1|
1683|gabriellucian|8|1:00:45|0:06:30|1|-1|-1|0:50:45|1|-1|-1|
1684|abani_d|8|1:01:45|0:07:22|0|-1|-1|1:01:45|0|-1|-1|
1685|zm379096736|8|1:04:34|0:03:21|0|-1|-1|1:04:34|0|-1|-1|
1686|deependra_18|8|1:04:52|0:05:58|0|-1|-1|1:04:52|0|-1|-1|
1687|cheng-jun-hong|8|1:06:08|0:04:10|0|-1|-1|1:01:08|1|-1|-1|
1688|blackcater|8|1:06:18|0:08:24|0|-1|-1|1:01:18|1|-1|-1|
1689|tejkiran_v|8|1:07:44|0:02:21|0|-1|-1|0:57:44|2|-1|-1|
1690|nareshsaharan2016|8|1:08:39|0:06:33|0|-1|-1|1:03:39|1|-1|-1|
1691|surya51|8|1:08:55|0:03:25|0|-1|-1|1:08:55|0|-1|-1|
1692|wanyang19880625|8|1:09:15|0:05:40|0|-1|-1|1:04:15|1|-1|-1|
1693|loop36|8|1:09:51|0:09:42|0|-1|-1|1:09:51|0|-1|-1|
1694|scorpiolw|8|1:11:01|0:02:16|0|-1|-1|1:11:01|0|-1|-1|
1695|george-23|8|1:11:23|0:04:07|0|-1|-1|1:06:23|1|-1|-1|
1696|zhumengfei|8|1:12:40|0:09:49|0|-1|-1|0:57:40|3|-1|-1|
1697|yooooooooog|8|1:12:55|0:08:46|0|-1|-1|1:02:55|2|-1|-1|
1698|messi1142|8|1:14:55|1:10:30|0|-1|-1|1:14:55|0|-1|-1|
1699|user7206s|8|1:16:33|0:05:08|0|-1|-1|1:11:33|1|-1|-1|
1700|yi-qi-gao-ji|8|1:17:10|0:09:40|0|-1|-1|1:07:10|2|-1|-1|
1701|samuel-st|8|1:19:21|0:06:46|0|-1|-1|1:19:21|0|-1|-1|
1702|xxdabc|8|1:20:57|0:04:08|0|-1|-1|1:15:57|1|-1|-1|
1703|jadetang|8|1:21:17|0:05:23|0|-1|-1|1:16:17|1|-1|-1|
1704|leetcode_arnold|8|1:22:20|0:31:41|0|-1|-1|1:12:20|2|-1|-1|
1705|amanoswal22|8|1:22:48|0:04:58|1|-1|-1|1:17:48|0|-1|-1|
1706|simtully|8|1:22:50|0:06:58|1|-1|-1|1:17:50|0|-1|-1|
1707|blackspinner|8|1:23:20|0:07:00|0|-1|-1|1:13:20|2|-1|-1|
1708|millenniumdart|8|1:24:12|0:10:16|1|-1|-1|1:04:12|3|-1|-1|
1709|CodeLenin|8|1:29:40|0:05:59|0|-1|-1|1:14:40|3|-1|-1|
1710|Joth|8|1:30:42|0:02:02|0|-1|-1|1:15:42|3|-1|-1|
1711|Jarvis7007|8|1:30:48|0:03:36|0|-1|-1|1:15:48|3|-1|-1|
1712|sourabhCR|8|1:30:53|0:21:00|0|-1|-1|1:10:53|4|-1|-1|
1713|rickdiculous|8|1:31:42|0:02:07|0|-1|-1|1:26:42|1|-1|-1|
1714|chesh|8|1:32:44|0:05:01|0|-1|-1|1:17:44|3|-1|-1|
1715|yasmany|8|1:33:40|0:03:35|0|-1|-1|1:18:40|3|-1|-1|
1716|jatinlalwani|8|1:33:43|0:03:16|0|-1|-1|1:23:43|2|-1|-1|
1717|Dexter420|8|1:34:43|0:06:03|0|-1|-1|1:24:43|2|-1|-1|
1718|ghosar05|8|1:36:08|0:04:50|0|-1|-1|1:26:08|2|-1|-1|
1719|zhxb515|8|1:39:23|0:04:48|0|-1|-1|1:24:23|3|-1|-1|
1720|CheshireKat|8|1:40:44|0:07:29|1|-1|-1|1:25:44|2|-1|-1|
1721|vinaykumar123|8|1:41:42|0:05:49|0|-1|-1|1:21:42|4|-1|-1|
1722|weixliu|8|1:43:14|0:04:01|0|-1|-1|1:23:14|4|-1|-1|
1723|T-Mxc|8|1:44:14|0:02:32|0|-1|-1|1:24:14|4|-1|-1|
1724|grosso_grosso|8|1:47:25|0:07:28|0|-1|-1|1:27:25|4|-1|-1|
1725|dmitry_the_first|8|1:49:37|0:05:17|0|-1|-1|1:29:37|4|-1|-1|
1726|rexuncle|8|1:49:46|0:06:05|0|-1|-1|1:29:46|4|-1|-1|
1727|roshan_84ya|8|2:08:45|0:05:40|0|-1|-1|1:28:45|8|-1|-1|
1728|notsoloud|8|2:11:21|0:03:20|0|-1|-1|1:21:21|10|-1|-1|
1729|zzcgogogo|7|0:09:00|0:02:12|0|0:09:00|0|-1|-1|-1|-1|
1730|mi-ka-d|7|0:09:11|0:02:08|0|0:09:11|0|-1|-1|-1|-1|
1731|iitjee|7|0:09:12|0:03:56|0|0:09:12|0|-1|-1|-1|-1|
1732|nagasaisujan160998|7|0:09:38|0:01:53|0|0:09:38|0|-1|-1|-1|-1|
1733|__valentine__|7|0:10:21|0:02:24|0|0:10:21|0|-1|-1|-1|-1|
1734|she-po-cang-qiong|7|0:10:38|0:01:40|0|0:10:38|0|-1|-1|-1|-1|
1735|dibas1|7|0:11:03|0:02:21|0|0:11:03|0|-1|-1|-1|-1|
1736|SharkeyBoy|7|0:11:13|0:02:48|0|0:11:13|0|-1|-1|-1|-1|
1737|wincss|7|0:11:19|0:01:48|0|0:11:19|0|-1|-1|-1|-1|
1738|Silverpirate|7|0:11:43|0:02:41|0|0:11:43|0|-1|-1|-1|-1|
1739|subhamsahu|7|0:11:59|0:01:57|0|0:11:59|0|-1|-1|-1|-1|
1740|siwachvishal59|7|0:12:14|0:04:41|0|0:12:14|0|-1|-1|-1|-1|
1741|rui-bu-ke-dang-cr-main|7|0:12:18|0:01:31|0|0:07:18|1|-1|-1|-1|-1|
1742|shen-jing-wa-be|7|0:12:28|0:01:28|0|0:12:28|0|-1|-1|-1|-1|
1743|chiazhe|7|0:12:36|0:03:02|0|0:12:36|0|-1|-1|-1|-1|
1744|isprime|7|0:13:45|0:03:44|0|0:13:45|0|-1|-1|-1|-1|
1745|lih|7|0:13:59|0:03:15|0|0:13:59|0|-1|-1|-1|-1|
1746|one1one2|7|0:14:19|0:01:32|0|0:09:19|1|-1|-1|-1|-1|
1747|Brian_Mellendorf|7|0:14:25|0:03:40|0|0:14:25|0|-1|-1|-1|-1|
1748|mydddyh|7|0:14:26|0:03:17|0|0:14:26|0|-1|-1|-1|-1|
1749|u77|7|0:14:29|0:04:56|0|0:14:29|0|-1|-1|-1|-1|
1750|jierui|7|0:14:51|0:02:55|0|0:14:51|0|-1|-1|-1|-1|
1751|shangtai|7|0:15:00|0:02:19|0|0:15:00|0|-1|-1|-1|-1|
1752|MOTMlsc|7|0:15:13|0:02:59|0|0:15:13|0|-1|-1|-1|-1|
1753|ze-fan|7|0:15:14|0:02:33|0|0:10:14|1|-1|-1|-1|-1|
1754|ercument|7|0:15:32|0:02:37|0|0:15:32|0|-1|-1|-1|-1|
1755|zhangyixing|7|0:15:41|0:02:41|0|0:15:41|0|-1|-1|-1|-1|
1756|nathan-rao|7|0:15:50|0:04:02|0|0:15:50|0|-1|-1|-1|-1|
1757|ashrkq-v|7|0:15:56|0:03:55|0|0:15:56|0|-1|-1|-1|-1|
1758|huiwang98|7|0:15:57|0:04:06|0|0:15:57|0|-1|-1|-1|-1|
1759|psychopath|7|0:16:12|0:01:48|0|0:16:12|0|-1|-1|-1|-1|
1760|191044947|7|0:16:13|0:04:30|0|0:16:13|0|-1|-1|-1|-1|
1761|Root_Kwak|7|0:16:19|0:03:51|0|0:11:19|1|-1|-1|-1|-1|
1762|rozhkov|7|0:16:32|0:04:51|0|0:16:32|0|-1|-1|-1|-1|
1763|tylanmm|7|0:16:48|0:01:54|0|0:11:48|1|-1|-1|-1|-1|
1764|miemouwu|7|0:16:51|0:03:49|0|0:16:51|0|-1|-1|-1|-1|
1765|vinacky|7|0:16:57|0:03:07|0|0:16:57|0|-1|-1|-1|-1|
1766|fayllkw|7|0:16:59|0:03:01|0|0:16:59|0|-1|-1|-1|-1|
1767|phongnc|7|0:16:59|0:08:05|0|0:16:59|0|-1|-1|-1|-1|
1768|zhangchaosd|7|0:17:05|0:01:51|0|0:17:05|0|-1|-1|-1|-1|
1769|sanyamsingha|7|0:17:14|0:03:16|0|0:12:14|1|-1|-1|-1|-1|
1770|neo203|7|0:17:20|0:01:33|0|0:17:20|0|-1|-1|-1|-1|
1771|xuhaoyu|7|0:17:22|0:06:47|0|0:17:22|0|-1|-1|-1|-1|
1772|bakezq|7|0:17:31|0:04:53|0|0:17:31|0|-1|-1|-1|-1|
1773|sudhanshu_mallick|7|0:17:32|0:02:27|0|0:17:32|0|-1|-1|-1|-1|
1774|lvnanjie|7|0:17:34|0:02:12|0|0:17:34|0|-1|-1|-1|-1|
1775|temirulan|7|0:17:34|0:00:45|0|0:07:34|2|-1|-1|-1|-1|
1776|xuanyuchen0|7|0:17:36|0:04:58|0|0:17:36|0|-1|-1|-1|-1|
1777|sponge_wxy|7|0:17:39|0:02:24|0|0:17:39|0|-1|-1|-1|-1|
1778|ChingTengLing|7|0:17:39|0:02:05|0|0:12:39|1|-1|-1|-1|-1|
1779|lpuwfob|7|0:17:43|0:01:44|0|0:12:43|1|-1|-1|-1|-1|
1780|alpha-29|7|0:17:48|0:07:32|0|0:17:48|0|-1|-1|-1|-1|
1781|tthhuu|7|0:17:50|0:03:13|1|0:12:50|0|-1|-1|-1|-1|
1782|rohitgarga2012|7|0:18:01|0:02:58|0|0:18:01|0|-1|-1|-1|-1|
1783|realcy|7|0:18:03|0:03:28|0|0:13:03|1|-1|-1|-1|-1|
1784|wo-yi-wei-wo-bu-hui-zai-yi-wei|7|0:18:15|0:03:29|0|0:18:15|0|-1|-1|-1|-1|
1785|tmhoshiyoru|7|0:18:17|0:02:09|0|0:13:17|1|-1|-1|-1|-1|
1786|sanskaragarwal|7|0:18:23|0:03:53|0|0:18:23|0|-1|-1|-1|-1|
1787|ariuntuya|7|0:18:26|0:01:54|0|0:18:26|0|-1|-1|-1|-1|
1788|parikirap|7|0:18:27|0:03:24|0|0:18:27|0|-1|-1|-1|-1|
1789|mayankpadia50|7|0:18:31|0:02:21|0|0:08:31|2|-1|-1|-1|-1|
1790|imred-4|7|0:18:42|0:03:20|0|0:18:42|0|-1|-1|-1|-1|
1791|JinglunZhou|7|0:18:45|0:04:21|0|0:18:45|0|-1|-1|-1|-1|
1792|Solstice2|7|0:18:50|0:01:54|0|0:18:50|0|-1|-1|-1|-1|
1793|snail_|7|0:18:52|0:03:32|0|0:18:52|0|-1|-1|-1|-1|
1794|wsb371|7|0:18:54|0:04:22|0|0:18:54|0|-1|-1|-1|-1|
1795|chen_n|7|0:18:57|0:02:40|0|0:18:57|0|-1|-1|-1|-1|
1796|3288449078|7|0:18:59|0:03:37|0|0:18:59|0|-1|-1|-1|-1|
1797|island-25|7|0:19:00|0:03:34|0|0:19:00|0|-1|-1|-1|-1|
1798|lalabhai18|7|0:19:01|0:02:34|0|0:19:01|0|-1|-1|-1|-1|
1799|muzare_ali|7|0:19:08|0:04:01|0|0:14:08|1|-1|-1|-1|-1|
1800|RedHeadphone|7|0:19:24|0:04:29|0|0:19:24|0|-1|-1|-1|-1|
1801|_nina|7|0:19:24|0:03:50|0|0:14:24|1|-1|-1|-1|-1|
1802|icycream|7|0:19:27|0:03:09|0|0:14:27|1|-1|-1|-1|-1|
1803|gauravs123456789|7|0:19:29|0:03:04|0|0:19:29|0|-1|-1|-1|-1|
1804|Kushagra_kush|7|0:19:31|0:03:33|0|0:19:31|0|-1|-1|-1|-1|
1805|EAj1uSLj5u|7|0:19:39|0:03:19|0|0:19:39|0|-1|-1|-1|-1|
1806|hello_world123|7|0:19:41|0:03:20|0|0:19:41|0|-1|-1|-1|-1|
1807|hansy2015|7|0:19:48|0:02:29|0|0:14:48|1|-1|-1|-1|-1|
1808|waynelee-3|7|0:19:48|0:02:32|0|0:14:48|1|-1|-1|-1|-1|
1809|newcomer02|7|0:19:51|0:04:27|0|0:19:51|0|-1|-1|-1|-1|
1810|user0930|7|0:19:52|0:06:08|0|0:14:52|1|-1|-1|-1|-1|
1811|darkTianTian|7|0:20:00|0:04:19|0|0:20:00|0|-1|-1|-1|-1|
1812|dululu|7|0:20:13|0:03:06|0|0:20:13|0|-1|-1|-1|-1|
1813|user0137I|7|0:20:13|0:01:17|0|0:10:13|2|-1|-1|-1|-1|
1814|shivank__|7|0:20:13|0:08:27|0|0:20:13|0|-1|-1|-1|-1|
1815|bless_aa-b|7|0:20:14|0:05:30|0|0:20:14|0|-1|-1|-1|-1|
1816|lqh1411|7|0:20:20|0:06:23|0|0:20:20|0|-1|-1|-1|-1|
1817|f77665|7|0:20:32|0:03:07|0|0:15:32|1|-1|-1|-1|-1|
1818|parasite13|7|0:20:33|0:02:20|0|0:15:33|1|-1|-1|-1|-1|
1819|tiandaliu|7|0:20:35|0:05:29|0|0:15:35|1|-1|-1|-1|-1|
1820|Daciuk|7|0:20:39|0:04:12|0|0:15:39|1|-1|-1|-1|-1|
1821|ltt198612|7|0:20:41|0:05:13|0|0:15:41|1|-1|-1|-1|-1|
1822|y956403|7|0:20:47|0:03:08|0|0:15:47|1|-1|-1|-1|-1|
1823|LinkerOfAlgorithms|7|0:20:52|0:03:58|0|0:15:52|1|-1|-1|-1|-1|
1824|snia|7|0:21:15|0:03:20|0|0:21:15|0|-1|-1|-1|-1|
1825|siwwitf|7|0:21:19|0:03:23|0|0:16:19|1|-1|-1|-1|-1|
1826|Kanten4205|7|0:21:21|0:06:02|0|0:16:21|1|-1|-1|-1|-1|
1827|hui1202|7|0:21:25|0:04:01|0|0:16:25|1|-1|-1|-1|-1|
1828|jcyangzh|7|0:21:29|0:04:42|0|0:21:29|0|-1|-1|-1|-1|
1829|primus73|7|0:21:31|0:04:52|0|0:16:31|1|-1|-1|-1|-1|
1830|yin-jian-peng|7|0:21:36|0:04:14|0|0:21:36|0|-1|-1|-1|-1|
1831|DeanW|7|0:21:43|0:04:15|0|0:16:43|1|-1|-1|-1|-1|
1832|lu-cheng-5|7|0:22:04|0:02:30|0|0:22:04|0|-1|-1|-1|-1|
1833|user3953Ih|7|0:22:05|0:01:45|0|0:17:05|1|-1|-1|-1|-1|
1834|wwm-yingz|7|0:22:16|0:04:49|0|0:22:16|0|-1|-1|-1|-1|
1835|manohari|7|0:22:18|0:03:58|0|0:22:18|0|-1|-1|-1|-1|
1836|jing-shui-liu-shen-23|7|0:22:26|0:03:32|0|0:17:26|1|-1|-1|-1|-1|
1837|nikcode|7|0:22:27|0:02:01|0|0:17:27|1|-1|-1|-1|-1|
1838|desdae|7|0:22:27|0:02:43|0|0:22:27|0|-1|-1|-1|-1|
1839|while-true_coding|7|0:22:29|0:02:24|0|0:17:29|1|-1|-1|-1|-1|
1840|luoboganer|7|0:22:33|0:05:59|0|0:22:33|0|-1|-1|-1|-1|
1841|aureole999|7|0:22:35|0:02:07|0|0:17:35|1|-1|-1|-1|-1|
1842|yo613|7|0:22:36|0:06:49|0|0:22:36|0|-1|-1|-1|-1|
1843|Yerkee|7|0:22:38|0:05:07|1|0:17:38|0|-1|-1|-1|-1|
1844|anyamanask|7|0:22:42|0:03:09|0|0:22:42|0|-1|-1|-1|-1|
1845|n3kox|7|0:22:42|0:06:47|0|0:17:42|1|-1|-1|-1|-1|
1846|buffa|7|0:22:44|0:05:22|0|0:22:44|0|-1|-1|-1|-1|
1847|PS3199|7|0:22:45|0:04:33|0|0:17:45|1|-1|-1|-1|-1|
1848|simpleknight|7|0:22:52|0:08:50|0|0:22:52|0|-1|-1|-1|-1|
1849|remfzh|7|0:22:54|0:08:05|0|0:22:54|0|-1|-1|-1|-1|
1850|karanoshiki|7|0:22:57|0:03:07|0|0:22:57|0|-1|-1|-1|-1|
1851|lonely-praecursor|7|0:23:03|0:06:32|1|0:18:03|0|-1|-1|-1|-1|
1852|Whistler27|7|0:23:03|0:02:17|0|0:18:03|1|-1|-1|-1|-1|
1853|gFLVwnUpra|7|0:23:04|0:01:57|0|0:23:04|0|-1|-1|-1|-1|
1854|rohith_venky|7|0:23:05|0:04:33|0|0:18:05|1|-1|-1|-1|-1|
1855|training_set|7|0:23:08|0:02:20|0|0:18:08|1|-1|-1|-1|-1|
1856|Ligyagami|7|0:23:11|0:03:43|0|0:23:11|0|-1|-1|-1|-1|
1857|little_turtle|7|0:23:13|0:03:49|0|0:18:13|1|-1|-1|-1|-1|
1858|lianglee|7|0:23:15|0:09:00|0|0:23:15|0|-1|-1|-1|-1|
1859|EonYang|7|0:23:19|0:05:55|0|0:23:19|0|-1|-1|-1|-1|
1860|cobaltonion|7|0:23:21|0:03:31|0|0:18:21|1|-1|-1|-1|-1|
1861|Shujunmo|7|0:23:21|0:02:51|0|0:23:21|0|-1|-1|-1|-1|
1862|li-ming-shi-zhe|7|0:23:22|0:10:40|0|0:23:22|0|-1|-1|-1|-1|
1863|w2508118341|7|0:23:23|0:05:27|0|0:23:23|0|-1|-1|-1|-1|
1864|TestCasted|7|0:23:25|0:03:22|0|0:23:25|0|-1|-1|-1|-1|
1865|Hickey_Chen|7|0:23:27|0:03:38|0|0:23:27|0|-1|-1|-1|-1|
1866|lonely_coder12|7|0:23:38|0:03:37|0|0:23:38|0|-1|-1|-1|-1|
1867|soupboy|7|0:23:39|0:03:30|0|0:23:39|0|-1|-1|-1|-1|
1868|agoodloser|7|0:23:40|0:04:26|0|0:18:40|1|-1|-1|-1|-1|
1869|Soumya_Saurav|7|0:23:43|0:02:14|0|0:23:43|0|-1|-1|-1|-1|
1870|f20170954|7|0:23:49|0:03:02|0|0:23:49|0|-1|-1|-1|-1|
1871|alpc40|7|0:23:49|0:03:13|0|0:23:49|0|-1|-1|-1|-1|
1872|jonnys|7|0:23:56|0:02:52|0|0:18:56|1|-1|-1|-1|-1|
1873|dharm_veer_sharma|7|0:23:58|0:02:59|0|0:23:58|0|-1|-1|-1|-1|
1874|brannn-s|7|0:24:06|0:02:56|0|0:24:06|0|-1|-1|-1|-1|
1875|liuyiyang|7|0:24:06|0:03:23|0|0:14:06|2|-1|-1|-1|-1|
1876|pen999|7|0:24:10|0:03:43|0|0:24:10|0|-1|-1|-1|-1|
1877|michael2904kao|7|0:24:12|0:02:59|0|0:19:12|1|-1|-1|-1|-1|
1878|xiaoan-2|7|0:24:17|0:05:16|0|0:24:17|0|-1|-1|-1|-1|
1879|DeepTrial|7|0:24:24|0:02:48|0|0:19:24|1|-1|-1|-1|-1|
1880|user4189Yv|7|0:24:27|0:01:53|0|0:14:27|2|-1|-1|-1|-1|
1881|chunshanleng|7|0:24:29|0:04:04|0|0:19:29|1|-1|-1|-1|-1|
1882|allenw238|7|0:24:29|0:11:08|0|0:24:29|0|-1|-1|-1|-1|
1883|JumHorn|7|0:24:33|0:02:33|0|0:19:33|1|-1|-1|-1|-1|
1884|legendgh|7|0:24:35|0:04:03|0|0:19:35|1|-1|-1|-1|-1|
