Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (5) Q4 (6)
1|temirulan|18|0:12:03|0:02:24|0|0:06:45|0|0:09:12|0|0:12:03|0|
2|hank55663|18|0:13:08|0:01:28|0|0:07:32|0|0:09:31|0|0:13:08|0|
3|huangyuyang|18|0:13:29|0:02:39|0|0:13:29|0|0:08:25|0|0:09:54|0|
4|srikkanthr|18|0:13:32|0:01:25|0|0:07:29|0|0:09:37|0|0:13:32|0|
5|_nyaruko|18|0:14:15|0:01:50|0|0:14:15|0|0:05:44|0|0:09:44|0|
6|darrenhp|18|0:14:22|0:01:28|0|0:14:22|0|0:08:03|0|0:10:44|0|
7|hitonanode|18|0:15:34|0:07:04|0|0:05:47|0|0:11:57|0|0:15:34|0|
8|mzchen|18|0:15:48|0:01:06|0|0:10:41|0|0:15:48|0|0:05:51|0|
9|lucifer1004|18|0:16:11|0:01:33|0|0:11:08|0|0:13:12|0|0:16:11|0|
10|wjli|18|0:16:15|0:02:24|0|0:08:10|0|0:11:47|0|0:16:15|0|
11|LayCurse|18|0:16:50|0:02:14|0|0:09:06|0|0:12:22|0|0:16:50|0|
12|keep__calm|18|0:16:58|0:06:40|0|0:16:58|0|0:10:51|0|0:02:52|0|
13|liouzhou_101|18|0:16:58|0:02:01|0|0:10:59|0|0:13:02|0|0:16:58|0|
14|ben100|18|0:17:12|0:01:38|0|0:17:12|0|0:06:44|0|0:11:06|0|
15|nevergiveup|18|0:17:13|0:03:20|0|0:08:20|0|0:11:59|0|0:17:13|0|
16|uwi|18|0:17:34|0:02:08|0|0:07:20|0|0:11:53|0|0:17:34|0|
17|kotamanegi|18|0:18:13|0:01:37|0|0:06:16|0|0:09:00|0|0:13:13|1|
18|jieshentzuai|18|0:18:19|0:07:22|0|0:12:21|0|0:14:17|0|0:18:19|0|
19|beet|18|0:18:28|0:01:32|0|0:11:00|0|0:14:21|0|0:18:28|0|
20|steiner|18|0:19:03|0:01:52|0|0:08:38|0|0:14:11|0|0:19:03|0|
21|chenwang0517|18|0:19:07|0:03:23|0|0:09:28|0|0:14:33|0|0:19:07|0|
22|AndreZWei|18|0:19:52|0:02:59|0|0:09:01|0|0:14:50|0|0:19:52|0|
23|wechat_cph|18|0:19:57|0:03:05|0|0:10:09|0|0:14:40|0|0:19:57|0|
24|HaSmFrom|18|0:20:26|0:00:51|0|0:05:02|0|0:15:23|0|0:20:26|0|
25|JOHNKRAM|18|0:20:36|0:03:05|0|0:09:11|1|0:11:07|0|0:15:36|0|
26|mshvets|18|0:20:38|0:02:51|0|0:09:57|0|0:13:30|0|0:20:38|0|
27|davyjing|18|0:20:39|0:20:39|0|0:20:28|0|0:20:18|0|0:20:09|0|
28|han3000|18|0:20:43|0:01:27|0|0:11:32|0|0:20:43|0|0:14:31|0|
29|layor|18|0:20:59|0:05:42|0|0:20:59|0|0:08:34|0|0:15:06|0|
30|aging|18|0:21:05|0:04:34|0|0:08:55|0|0:13:52|0|0:21:05|0|
31|shiwt|18|0:21:07|0:01:43|0|0:09:20|0|0:15:27|0|0:21:07|0|
32|Aging|18|0:21:15|0:04:50|0|0:09:18|0|0:14:04|0|0:21:15|0|
33|pseudouser|18|0:21:22|0:21:22|0|0:21:12|0|0:21:05|0|0:20:59|0|
34|yaqizhang|18|0:21:32|0:01:37|0|0:07:36|0|0:14:30|0|0:21:32|0|
35|Vax|18|0:21:55|0:01:39|0|0:07:34|0|0:10:50|0|0:21:55|0|
36|pku_erutan|18|0:21:58|0:03:50|0|0:10:05|0|0:16:34|0|0:21:58|0|
37|xitongsys|18|0:22:27|0:22:27|0|0:21:23|0|0:21:01|0|0:20:48|0|
38|eireverie|18|0:22:34|0:03:53|0|0:22:34|0|0:12:18|0|0:17:18|0|
39|2997ms|18|0:22:45|0:03:04|0|0:09:05|0|0:13:19|0|0:22:45|0|
40|nhho|18|0:22:53|0:08:01|1|0:10:57|0|0:13:00|0|0:17:53|0|
41|frostfrog|18|0:22:59|0:03:51|0|0:11:31|0|0:20:10|0|0:22:59|0|
42|besieger|18|0:23:12|0:02:51|0|0:09:40|0|0:17:31|0|0:23:12|0|
43|lddlinan|18|0:23:21|0:03:24|0|0:09:47|0|0:16:49|0|0:23:21|0|
44|hanhsienhuang|18|0:23:24|0:23:24|0|0:19:38|0|0:13:21|0|0:04:26|0|
45|Jy_Tan|18|0:23:32|0:02:36|0|0:10:29|0|0:16:34|0|0:23:32|0|
46|coder206|18|0:23:33|0:03:33|0|0:11:12|0|0:18:11|0|0:23:33|0|
47|vipjml|18|0:23:37|0:04:51|0|0:11:52|0|0:18:56|0|0:23:37|0|
48|wifiii|18|0:23:42|0:01:01|0|0:12:29|1|0:10:45|0|0:18:42|0|
49|jianfeng4|18|0:23:51|0:03:27|0|0:09:35|0|0:15:37|0|0:23:51|0|
50|hanwang|18|0:24:01|0:04:27|0|0:11:38|0|0:19:40|0|0:24:01|0|
51|lostleaf|18|0:24:21|0:05:40|0|0:18:43|0|0:14:00|0|0:24:21|0|
52|perfectpan|18|0:24:22|0:02:01|0|0:16:12|0|0:13:47|1|0:19:22|0|
53|wnjxyk|18|0:24:46|0:03:40|0|0:10:27|0|0:17:44|0|0:24:46|0|
54|dontquit|18|0:24:55|0:01:26|0|0:24:55|0|0:08:11|0|0:18:53|0|
55|yrclamb|18|0:25:03|0:05:17|0|0:14:49|0|0:19:36|0|0:25:03|0|
56|YangZhenjian|18|0:25:05|0:01:59|0|0:07:37|0|0:17:29|0|0:25:05|0|
57|HanaYukii|18|0:25:28|0:01:57|0|0:16:15|1|0:05:56|0|0:20:28|0|
58|qwnjc|18|0:25:41|0:03:30|0|0:11:32|0|0:16:58|0|0:25:41|0|
59|basasuya|18|0:25:42|0:03:58|0|0:11:12|0|0:16:39|0|0:25:42|0|
60|nycshisan|18|0:25:46|0:03:08|0|0:25:46|0|0:11:19|0|0:17:47|0|
61|zqy1018|18|0:25:49|0:02:14|0|0:08:52|0|0:13:14|0|0:20:49|1|
62|jun__|18|0:26:00|0:03:20|0|0:10:44|1|0:17:33|0|0:21:00|0|
63|Aragog|18|0:26:23|0:06:24|0|0:16:39|0|0:20:54|0|0:26:23|0|
64|mongsiry013|18|0:26:23|0:02:04|0|0:10:41|0|0:18:09|0|0:26:23|0|
65|celestial233|18|0:26:27|0:05:15|0|0:26:27|0|0:11:27|0|0:20:37|0|
66|meeeendko|18|0:26:29|0:02:54|0|0:26:29|0|0:10:51|0|0:19:17|0|
67|haozheyan97|18|0:26:33|0:03:31|0|0:26:33|0|0:11:43|0|0:15:44|0|
68|WJTung|18|0:26:44|0:03:31|0|0:11:52|0|0:21:03|0|0:26:44|0|
69|747929791|18|0:26:45|0:04:40|0|0:21:45|1|0:15:14|0|0:18:23|0|
70|seeean|18|0:26:54|0:01:24|0|0:08:09|1|0:16:52|0|0:21:54|0|
71|awice|18|0:27:06|0:08:42|1|0:04:35|0|0:14:02|1|0:17:06|0|
72|sysulby|18|0:27:12|0:02:18|0|0:27:12|0|0:07:45|0|0:19:49|0|
73|zxtregister|18|0:27:15|0:22:15|1|0:17:45|0|0:03:42|0|0:09:52|0|
74|kangbb|18|0:27:18|0:04:26|0|0:25:10|0|0:14:36|0|0:27:18|0|
75|ganariya|18|0:27:19|0:02:50|0|0:11:26|0|0:21:42|0|0:27:19|0|
76|alittlesummer|18|0:27:23|0:08:27|0|0:15:12|0|0:21:49|0|0:27:23|0|
77|nagabhushan|18|0:27:43|0:22:43|1|0:16:56|0|0:11:40|0|0:07:19|0|
78|thuczh|18|0:28:00|0:02:54|0|0:11:34|1|0:17:20|0|0:23:00|0|
79|LighTcml|18|0:28:02|0:01:46|0|0:08:37|0|0:13:17|0|0:28:02|0|
80|taoboquan|18|0:28:07|0:03:56|0|0:18:49|0|0:13:36|0|0:28:07|0|
81|zxy-36|18|0:28:08|0:04:44|0|0:13:44|0|0:23:50|0|0:28:08|0|
82|ShidaLei|18|0:28:21|0:05:50|0|0:14:11|0|0:21:26|0|0:28:21|0|
83|haitao7|18|0:28:23|0:05:13|0|0:16:21|0|0:22:47|0|0:28:23|0|
84|pr3pony|18|0:28:29|0:02:47|0|0:07:27|0|0:11:43|0|0:23:29|1|
85|A_Le_K|18|0:28:34|0:02:26|0|0:08:21|0|0:28:34|0|0:24:29|0|
86|xxxxqia|18|0:28:46|0:05:11|0|0:17:55|0|0:21:49|0|0:28:46|0|
87|wangyurzee7|18|0:29:13|0:03:11|0|0:11:49|0|0:11:00|0|0:24:13|1|
88|zlic|18|0:29:14|0:07:11|0|0:15:08|0|0:21:48|0|0:29:14|0|
89|farmerboy|18|0:29:19|0:02:42|1|0:07:43|0|0:20:19|0|0:24:19|0|
90|yuanzwan|18|0:29:27|0:04:48|0|0:14:50|0|0:23:03|0|0:29:27|0|
91|richardjcy|18|0:29:33|0:03:36|0|0:16:13|0|0:21:57|0|0:29:33|0|
92|zyf2000|18|0:29:34|0:05:43|0|0:29:34|0|0:11:40|0|0:18:42|0|
93|tdteach|18|0:29:42|0:04:44|0|0:15:12|1|0:19:18|0|0:24:42|0|
94|rockstar|18|0:29:43|0:03:04|0|0:24:43|1|0:13:23|0|0:19:11|0|
95|sleepybag|18|0:29:53|0:03:28|0|0:13:39|1|0:14:12|0|0:24:53|0|
96|mirosuaf|18|0:30:00|0:01:48|0|0:11:08|0|0:25:47|0|0:30:00|0|
97|QingchuanZhang-Microsoft|18|0:30:01|0:03:10|0|0:23:20|0|0:06:20|0|0:25:01|1|
98|brurrito|18|0:30:01|0:02:06|0|0:08:45|0|0:19:38|0|0:30:01|0|
99|finshope|18|0:30:07|0:06:10|0|0:23:38|0|0:15:05|0|0:30:07|0|
100|Mike_Chen|18|0:30:11|0:06:04|0|0:13:56|0|0:23:26|0|0:30:11|0|
101|leetcodedocteel|18|0:30:14|0:16:08|0|0:22:44|0|0:26:40|0|0:30:14|0|
102|Yoshikage1202358|18|0:30:27|0:02:06|0|0:25:27|0|0:07:40|0|0:18:40|1|
103|piyushmh|18|0:30:29|0:02:40|0|0:18:38|0|0:11:41|1|0:25:29|0|
104|zidaoziyan|18|0:30:33|0:03:51|0|0:11:24|0|0:22:38|0|0:30:33|0|
105|Hughstudy|18|0:30:34|0:06:27|0|0:15:37|0|0:21:24|0|0:30:34|0|
106|hwei002|18|0:30:35|0:02:21|0|0:13:00|0|0:22:54|0|0:30:35|0|
