Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (5) Q4 (6)
1|wifiii|18|0:17:02|0:00:58|0|0:04:20|0|0:13:20|0|0:17:02|0|
2|ASAPIN|18|0:22:21|0:03:24|0|0:07:19|0|0:11:27|0|0:22:21|0|
3|JOHNKRAM|18|0:22:33|0:02:04|0|0:05:40|0|0:12:40|1|0:17:33|0|
4|kmjp|18|0:23:17|0:02:32|0|0:08:39|0|0:12:25|0|0:23:17|0|
5|szp14|18|0:26:19|0:04:28|0|0:10:02|0|0:17:59|0|0:26:19|0|
6|natsugiri|18|0:27:32|0:02:49|0|0:07:48|0|0:15:57|1|0:22:32|0|
7|zcgzcgzcg|18|0:29:30|0:01:21|0|0:06:08|0|0:17:42|0|0:29:30|0|
8|hank55663|18|0:30:06|0:02:03|0|0:06:03|0|0:17:37|0|0:30:06|0|
9|LayCurse|18|0:35:52|0:02:38|0|0:09:21|0|0:16:34|0|0:35:52|0|
10|pku_erutan|18|0:36:19|0:02:19|0|0:06:03|0|0:19:47|1|0:31:19|0|
11|arignote|18|0:38:10|0:02:57|0|0:13:24|0|0:38:10|0|0:23:11|0|
12|superluminal|18|0:39:37|0:05:07|0|0:09:16|0|0:20:17|1|0:34:37|0|
13|lddlinan|18|0:40:01|0:05:12|0|0:09:32|0|0:16:46|1|0:35:01|0|
14|SaveVMK|18|0:42:06|0:01:44|0|0:07:18|0|0:18:30|0|0:42:06|0|
15|nthistle|18|0:42:18|0:02:18|0|0:05:50|0|0:15:47|2|0:32:18|0|
16|Dymonchyk|18|0:43:55|0:01:51|0|0:06:17|0|0:25:55|1|0:38:55|0|
17|penguinhacker|18|0:43:57|0:01:34|0|0:05:24|0|0:13:32|2|0:33:57|0|
18|DickLearning|18|0:45:12|0:02:55|0|0:07:19|0|0:24:24|1|0:40:12|0|
19|mickeyandkaka1|18|0:45:44|0:02:00|0|0:09:49|0|0:28:35|1|0:40:44|0|
20|delphih|18|0:47:48|0:03:41|0|0:12:26|0|0:29:30|0|0:47:48|0|
21|paperstiger|18|0:48:01|0:04:26|0|0:12:07|0|0:23:59|0|0:48:01|0|
22|Akatsuki_|18|0:48:18|0:02:25|0|0:08:22|0|0:26:15|1|0:43:18|0|
23|hamayanhamayan|18|0:48:43|0:01:48|0|0:07:04|0|0:43:43|1|0:35:29|0|
24|RsEnts|18|0:48:45|0:02:25|0|0:09:13|0|0:17:31|0|0:48:45|0|
25|gunawanlie|18|0:48:48|0:03:47|0|0:10:37|1|0:24:35|1|0:38:48|0|
26|vipjml|18|0:50:04|0:01:34|0|0:09:29|0|0:25:14|0|0:50:04|0|
27|user7612p|18|0:50:42|0:03:56|0|0:13:53|0|0:26:18|1|0:45:42|0|
28|cuiaoxiang|18|0:50:44|0:01:03|0|0:04:37|0|0:13:40|1|0:45:44|0|
29|besieger|18|0:51:02|0:05:48|0|0:51:02|0|0:24:20|0|0:50:40|0|
30|apoi2333|18|0:53:32|0:04:49|0|0:10:14|0|0:22:22|0|0:53:32|0|
31|radiancesheep|18|0:53:34|0:04:52|0|0:13:50|0|0:23:37|1|0:48:34|0|
32|emthrm|18|0:53:46|0:02:22|0|0:13:24|0|0:36:42|1|0:48:46|0|
33|tian-tang-6|18|0:53:52|0:01:29|0|0:06:26|0|0:18:48|0|0:48:52|1|
34|2997ms|18|0:54:00|0:02:16|0|0:08:49|0|0:31:57|1|0:49:00|0|
35|LighT-cml|18|0:54:29|0:01:42|0|0:05:17|0|0:26:08|2|0:39:29|1|
36|OTTFF|18|0:56:33|0:01:44|0|0:05:43|0|0:16:16|0|0:56:33|0|
37|A_Le_K|18|0:57:01|0:01:57|0|0:06:32|0|0:30:58|0|0:57:01|0|
38|BrWang|18|0:57:25|0:05:15|0|0:11:26|0|0:22:18|0|0:52:25|1|
39|coder206|18|0:57:27|0:03:05|0|0:19:25|0|0:27:45|0|0:57:27|0|
40|uwi|18|0:57:52|0:02:09|0|0:06:45|0|0:29:06|1|0:52:52|0|
41|darkaimagic|18|0:58:20|0:03:52|0|0:08:25|0|0:32:03|2|0:48:20|0|
42|lucifer1004|18|0:58:24|0:18:42|0|0:08:32|0|0:26:17|2|0:48:24|0|
43|xi-jun-xiao-zi|18|0:58:28|0:03:38|0|0:14:08|0|0:30:08|1|0:53:28|0|
44|fan-cai|18|0:58:34|0:04:12|0|0:23:33|0|0:39:09|0|0:58:34|0|
45|atf|18|0:59:08|0:10:49|0|0:20:03|1|0:31:50|0|0:54:08|0|
46|askdfjlas123|18|1:00:05|0:02:58|0|0:08:30|0|0:37:51|1|0:55:05|0|
47|ZhuolinYang|18|1:00:10|0:50:10|0|0:48:48|1|0:39:21|1|0:16:39|0|
48|randc0degen|18|1:00:13|0:07:01|0|0:12:55|0|0:33:51|2|0:50:13|0|
49|sleepybag|18|1:00:17|0:02:40|0|0:07:53|0|0:21:58|0|1:00:17|0|
50|_-_-_-|18|1:00:27|0:04:59|0|0:14:25|0|0:37:51|0|1:00:27|0|
51|liouzhou_101|18|1:00:34|0:01:49|0|0:07:14|0|0:18:22|1|0:55:34|0|
52|mimicmasterax|18|1:00:37|0:06:16|0|0:12:53|0|0:25:46|0|1:00:37|0|
53|galaxies|18|1:00:53|0:01:18|0|0:09:48|1|0:16:47|1|0:50:53|0|
54|seeean|18|1:01:21|0:04:50|0|0:11:34|0|0:25:47|0|1:01:21|0|
55|iago2007|18|1:02:26|0:05:01|0|0:13:17|0|0:36:10|1|0:57:26|0|
56|agakishy|18|1:03:11|0:06:49|0|0:26:25|0|0:50:10|0|1:03:11|0|
57|Minori|18|1:03:15|0:04:34|0|0:11:17|0|0:41:21|1|0:58:15|0|
58|whitecrowbar|18|1:03:34|0:13:42|0|0:27:11|0|0:39:42|0|1:03:34|0|
59|scut_dell|18|1:04:08|1:04:08|0|0:10:45|0|0:29:12|0|1:02:28|0|
60|thuczh|18|1:04:23|0:01:56|0|0:06:46|0|0:59:23|1|0:37:18|0|
61|NEU20133823|18|1:04:42|0:07:24|0|0:19:16|0|0:33:44|1|0:59:42|0|
62|EmKjp|18|1:05:43|0:02:01|0|0:10:36|0|0:35:00|1|1:00:43|0|
63|jevancc|18|1:05:50|0:01:33|0|0:06:30|0|0:27:01|0|1:00:50|1|
64|tommyjiang|18|1:06:07|0:01:25|0|0:08:51|1|1:01:07|0|0:51:22|0|
65|lixuanji|18|1:06:15|0:01:34|0|0:10:37|0|0:25:37|1|1:01:15|0|
66|JerryJin2905|18|1:06:23|0:04:29|1|0:09:48|0|1:01:23|0|0:46:24|0|
67|DenisGubar|18|1:06:26|0:03:57|0|0:12:08|0|0:56:26|2|0:48:31|0|
68|cthbst|18|1:06:31|0:08:53|0|0:09:03|0|0:18:16|1|0:56:31|1|
69|yiyue15|18|1:06:44|0:04:44|0|0:13:09|0|0:32:14|0|1:06:44|0|
