Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (5) Q4 (7)
1|JOHNKRAM|19|0:42:57|0:01:05|0|0:06:35|0|0:12:42|0|0:32:57|2|
2|uwi|19|0:43:57|0:01:05|0|0:33:57|0|0:17:27|2|0:25:42|0|
3|azukun|19|0:51:15|0:02:45|0|0:10:36|0|0:22:40|0|0:51:15|0|
4|SaveVMK|19|1:02:24|0:01:32|0|0:09:53|0|1:02:24|0|0:48:37|0|
5|zerotrac2|19|1:06:29|0:01:00|0|0:10:07|0|0:19:17|1|1:01:29|0|
6|vipjml|19|1:07:45|0:02:30|0|0:26:20|0|0:35:21|0|1:07:45|0|
7|thuczh|19|1:17:11|0:01:28|0|0:23:26|0|0:12:46|0|1:07:11|2|
8|song-204|19|1:17:54|0:02:03|0|0:08:28|0|0:22:29|0|1:02:54|3|
9|acw_yxc|19|1:20:26|0:01:36|0|0:08:06|0|0:22:07|0|1:20:26|0|
10|jdshen|19|1:23:26|0:02:20|0|0:39:28|0|0:28:08|0|1:18:26|1|
11|zzucy1999|19|1:24:03|0:04:08|0|0:15:10|0|0:29:41|1|1:14:03|1|
12|LayCurse|19|1:25:32|0:01:45|0|0:22:02|0|0:15:27|0|1:10:32|3|
13|xi-jun-xiao-zi|19|1:28:09|0:02:13|0|0:09:50|0|0:42:43|0|1:28:09|0|
14|renascencepjw0510|19|1:30:19|0:02:24|0|1:13:21|0|0:58:33|0|1:15:19|3|
15|paigulong|19|1:30:21|0:01:23|0|1:15:21|0|1:09:08|1|0:51:01|2|
16|weak-chicken|19|1:32:39|0:01:00|0|0:28:09|2|0:38:41|0|1:17:39|1|
17|Pankin610|19|1:32:43|0:16:35|0|0:13:54|0|0:30:40|0|1:12:43|4|
18|anhpp|19|1:33:50|0:01:03|0|0:27:19|2|0:50:49|0|1:18:50|1|
19|taobingxue|19|1:34:28|0:03:49|0|0:13:58|0|1:29:28|1|1:16:01|0|
20|xh286286|19|1:34:50|0:01:43|0|0:11:52|0|0:27:14|1|1:19:50|2|
21|noxe|19|1:41:30|0:01:24|0|0:09:41|0|0:26:52|0|1:26:30|3|
22|pr3pony|19|1:57:59|0:04:41|0|0:45:24|0|0:22:35|0|1:27:59|6|
23|qingczha|14|2:01:17|0:01:40|0|0:14:15|0|-1|-1|1:21:17|8|
24|Roka|12|0:14:51|0:01:43|0|0:08:36|0|0:14:51|0|-1|-1|
25|ttzztztz|12|0:19:12|0:02:15|0|0:07:02|0|0:19:12|0|-1|-1|
26|Geothermal|12|0:20:46|0:02:12|0|0:05:46|0|0:20:46|0|-1|-1|
27|natsugiri|12|0:23:08|0:02:38|0|0:06:13|0|0:18:08|1|-1|-1|
28|Felerius|12|0:23:28|0:01:24|0|0:08:55|0|0:23:28|0|-1|-1|
29|jonathanirvings|12|0:23:58|0:01:01|0|0:04:12|0|0:23:58|0|-1|-1|
30|yang12138|12|0:24:17|0:02:13|0|0:16:17|0|0:24:17|0|-1|-1|
31|RadianceSheep|12|0:25:16|0:01:22|0|0:08:36|0|0:25:16|0|-1|-1|
32|DylanSmith|12|0:25:32|0:03:48|0|0:14:06|0|0:25:32|0|-1|-1|
33|sleepybag|12|0:28:34|0:05:05|0|0:12:34|0|0:28:34|0|-1|-1|
34|maxd-3|12|0:28:37|0:02:19|0|0:09:06|0|0:28:37|0|-1|-1|
35|orthogonal1|12|0:29:16|0:02:27|0|0:11:03|0|0:29:16|0|-1|-1|
36|mirosuaf|12|0:29:31|0:04:09|0|0:17:10|0|0:29:31|0|-1|-1|
37|wjli|12|0:29:34|0:01:33|0|0:24:34|1|0:17:06|0|-1|-1|
38|atf|12|0:29:49|0:04:30|0|0:19:04|0|0:29:49|0|-1|-1|
39|giotskhada|12|0:29:54|0:02:08|0|0:07:21|0|0:29:54|0|-1|-1|
40|FrankLu0618|12|0:30:06|0:03:34|0|0:11:09|0|0:30:06|0|-1|-1|
41|ASAPIN|12|0:30:12|0:01:14|0|0:22:42|0|0:30:12|0|-1|-1|
42|deepak022|12|0:30:20|0:02:30|0|0:14:31|0|0:30:20|0|-1|-1|
43|Shoom|12|0:31:01|0:04:01|0|0:11:20|0|0:31:01|0|-1|-1|
44|please_AC|12|0:31:22|0:02:15|0|0:14:15|0|0:31:22|0|-1|-1|
45|lddlinan|12|0:32:11|0:01:57|0|0:15:17|0|0:32:11|0|-1|-1|
46|jcaoso1a|12|0:32:31|0:03:25|0|0:10:48|0|0:32:31|0|-1|-1|
47|seam|12|0:33:22|0:03:10|0|0:33:22|0|0:24:37|0|-1|-1|
48|K_kkkyle|12|0:33:35|0:01:45|0|0:10:45|0|0:33:35|0|-1|-1|
49|zpns|12|0:33:39|0:05:00|0|0:23:24|0|0:33:39|0|-1|-1|
50|xwinderx20|12|0:34:55|0:01:29|0|0:18:25|0|0:34:55|0|-1|-1|
51|fsshakkhor|12|0:35:09|0:02:32|0|0:35:09|0|0:24:23|0|-1|-1|
52|wifiii|12|0:35:11|0:01:31|0|0:30:11|1|0:25:09|0|-1|-1|
53|askvij|12|0:35:11|0:04:43|0|0:23:55|0|0:35:11|0|-1|-1|
54|YoungForest|12|0:35:21|0:06:16|0|0:17:37|0|0:35:21|0|-1|-1|
55|ShidaLei|12|0:35:26|0:02:36|0|0:16:40|0|0:35:26|0|-1|-1|
56|lvdehuaiying|12|0:36:02|0:04:19|0|0:10:47|0|0:36:02|0|-1|-1|
57|fbrionix|12|0:36:09|0:04:10|0|0:10:38|0|0:31:09|1|-1|-1|
58|sirius00|12|0:36:15|0:07:30|0|0:19:41|0|0:36:15|0|-1|-1|
59|hansen111|12|0:36:29|0:05:07|0|0:36:29|0|0:20:48|0|-1|-1|
