Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (5) Q4 (6)
1|neal_wu|18|0:10:19|0:04:18|0|0:03:28|0|0:06:56|0|0:10:19|0|
2|cuiaoxiang|18|0:16:11|0:02:36|0|0:05:10|0|0:09:53|0|0:16:11|0|
3|nhho|18|0:18:09|0:03:12|0|0:05:21|0|0:18:09|0|0:15:41|0|
4|__Chaos__|18|0:22:04|0:22:04|0|0:21:48|0|0:14:47|0|0:06:40|0|
5|suzyzhang|18|0:23:17|0:02:14|0|0:04:54|0|0:12:05|0|0:23:17|0|
6|kmjp|18|0:23:34|0:06:33|0|0:09:55|0|0:14:09|0|0:23:34|0|
7|beet|18|0:23:49|0:03:04|0|0:05:34|0|0:23:49|0|0:15:25|0|
8|LayCurse|18|0:23:50|0:02:20|0|0:05:13|0|0:10:51|0|0:23:50|0|
9|ZhongnianTao|18|0:25:34|0:06:17|0|0:06:28|0|0:15:26|0|0:25:34|0|
10|alpha_null|18|0:26:24|0:04:10|0|0:07:35|0|0:15:11|0|0:26:24|0|
11|JOHNKRAM|18|0:26:41|0:02:16|0|0:05:57|1|0:15:11|0|0:21:41|0|
12|OTTFF|18|0:28:22|0:07:40|0|0:09:15|0|0:16:14|0|0:28:22|0|
13|x____x|18|0:28:40|0:03:20|0|0:08:57|0|0:19:15|0|0:28:40|0|
14|yubowenok|18|0:29:44|0:04:27|0|0:07:23|1|0:15:27|0|0:24:44|0|
15|temirulan|18|0:29:57|0:04:41|0|0:07:26|0|0:11:44|0|0:24:57|1|
16|wjli|18|0:30:07|0:02:20|0|0:04:49|0|0:11:06|0|0:30:07|0|
17|fuppy|18|0:30:44|0:04:10|0|0:09:39|0|0:17:27|0|0:30:44|0|
18|keymoon|18|0:32:53|0:02:35|0|0:07:38|0|0:14:35|0|0:32:53|0|
19|Stomach_ache|18|0:33:07|0:08:41|0|0:15:03|0|0:22:16|0|0:33:07|0|
20|botao2018|18|0:35:08|0:04:55|0|0:11:05|0|0:20:18|0|0:35:08|0|
21|cai_lw|18|0:35:34|0:05:49|0|0:08:09|0|0:14:31|0|0:35:34|0|
22|Fr0benius|18|0:35:58|0:02:32|0|0:06:26|0|0:15:46|0|0:35:58|0|
23|yurisantamarina|18|0:36:14|0:05:02|0|0:09:00|0|0:18:05|0|0:36:14|0|
24|Akatsuki_|18|0:36:42|0:03:48|0|0:06:08|0|0:14:33|0|0:36:42|0|
25|nosrpku|18|0:37:26|0:04:23|0|0:09:08|0|0:18:17|1|0:32:26|0|
26|tichuot97|18|0:38:51|0:05:07|0|0:13:07|1|0:23:19|0|0:33:51|0|
27|2997ms|18|0:38:52|0:04:44|0|0:09:19|0|0:18:09|0|0:38:52|0|
28|mopriestt|18|0:40:30|0:03:38|0|0:08:21|0|0:20:29|0|0:40:30|0|
29|darrenhp|18|0:40:31|0:39:52|0|0:40:04|0|0:40:17|0|0:40:31|0|
30|NEU20133823|18|0:40:38|0:02:53|0|0:05:37|0|0:17:47|2|0:30:38|0|
31|bragcat|18|0:41:30|0:06:02|0|0:12:03|1|0:21:47|0|0:36:30|0|
32|zhyack|18|0:42:07|0:09:51|0|0:14:59|0|0:24:01|0|0:42:07|0|
33|leetcodedocteel|18|0:42:33|0:27:10|0|0:05:28|0|0:13:12|0|0:42:33|0|
34|huntersjm|18|0:43:09|0:08:28|0|0:13:12|0|0:28:21|0|0:43:09|0|
35|qb_2008|18|0:44:28|0:17:50|0|0:30:41|1|0:29:25|0|0:39:28|0|
36|ychzhou|18|0:45:19|0:05:24|0|0:09:41|0|0:22:15|0|0:45:19|0|
37|xianglaniunan|18|0:45:47|0:13:05|1|0:17:09|0|0:27:23|0|0:40:47|0|
38|winmad|18|0:46:33|0:07:25|0|0:11:42|0|0:25:10|0|0:41:33|1|
39|zerotrac2|18|0:46:36|0:04:09|1|0:07:12|0|0:19:46|0|0:41:36|0|
40|nevergiveup|18|0:46:54|0:04:10|0|0:11:38|1|0:19:03|0|0:36:54|1|
41|Anarchy|18|0:47:00|0:47:00|0|0:41:00|0|0:37:10|0|0:29:41|0|
42|_kay|18|0:47:09|0:10:10|0|0:16:24|0|0:31:11|0|0:47:09|0|
43|Const5215|18|0:47:15|0:06:54|0|0:11:52|0|0:26:07|0|0:47:15|0|
44|luchy0120|18|0:47:35|0:05:11|0|0:15:16|0|0:25:52|0|0:47:35|0|
45|alextxu|18|0:47:49|0:07:41|0|0:13:30|0|0:28:51|0|0:47:49|0|
46|charlizard|18|0:47:51|0:05:57|0|0:11:40|0|0:25:00|0|0:47:51|0|
47|BenL|18|0:48:07|0:03:46|0|0:07:15|0|0:21:52|1|0:43:07|0|
48|DickLearning|18|0:48:14|0:03:49|0|0:07:00|0|0:14:28|0|0:48:14|0|
49|superluminal|18|0:48:18|0:04:29|0|0:08:45|0|0:43:18|1|0:29:11|0|
