Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (5) Q4 (6)
56|qwnjc|18|0:27:03|0:02:03|0|0:07:46|0|0:12:38|0|0:27:03|0|
57|chuan-chih|18|0:27:04|0:01:58|0|0:08:44|0|0:15:55|0|0:27:04|0|
58|sdcgvhgj|18|0:27:10|0:01:08|0|0:05:48|0|0:10:36|0|0:22:10|1|
59|DylanSmith|18|0:27:11|0:01:04|0|0:06:34|0|0:15:12|1|0:22:11|0|
60|nevergiveup|18|0:27:32|0:01:49|0|0:05:39|0|0:15:01|1|0:22:32|0|
61|kedixa|18|0:27:35|0:01:42|0|0:05:59|0|0:15:17|0|0:27:35|0|
62|pjshwa|18|0:27:41|0:01:30|0|0:05:50|0|0:16:52|0|0:27:41|0|
63|ctzsm|18|0:28:07|0:01:38|0|0:07:06|0|0:14:33|0|0:28:07|0|
64|Amarsanaa|18|0:28:19|0:09:15|0|0:07:00|0|0:18:10|0|0:28:19|0|
65|cuiaoxiang|18|0:28:27|0:00:50|0|0:03:38|0|0:06:58|0|0:18:27|2|
66|bonilha|18|0:28:28|0:01:23|0|0:05:44|0|0:17:13|1|0:23:28|0|
67|qqwqert007|18|0:28:30|0:01:56|0|0:06:56|0|0:15:15|0|0:28:30|0|
68|megurine|18|0:28:36|0:01:44|0|0:05:54|0|0:16:15|0|0:28:36|0|
69|JeffreyLC|18|0:29:00|0:02:12|0|0:05:34|0|0:11:18|0|0:24:00|1|
70|MaskRay|18|0:29:08|0:05:25|0|0:05:48|0|0:13:57|0|0:29:08|0|
71|lee0560|18|0:29:14|0:01:56|0|0:05:50|0|0:11:02|0|0:24:14|1|
72|huangyuyang|18|0:29:17|0:01:38|0|0:05:00|0|0:08:48|0|0:24:17|1|
73|jasonvictoryan|18|0:29:22|0:02:22|0|0:06:36|0|0:11:15|0|0:19:22|2|
74|cai_lw|18|0:29:23|0:00:55|0|0:04:45|0|0:10:16|2|0:19:23|0|
75|watashi|18|0:29:25|0:00:52|0|0:06:32|0|0:12:12|0|0:24:25|1|
76|WRWRW|18|0:29:26|0:02:59|0|0:08:51|0|0:18:59|0|0:29:26|0|
77|fsyun|18|0:29:30|0:01:07|0|0:06:03|0|0:16:30|0|0:29:30|0|
78|nameless-chessfoot|18|0:29:36|0:01:45|0|0:08:01|0|0:14:49|0|0:24:36|1|
79|chenjianxu97|18|0:29:39|0:01:07|0|0:08:26|0|0:14:34|0|0:24:39|1|
80|LayCurse|18|0:29:53|0:01:10|0|0:04:26|0|0:08:15|0|0:19:53|2|
81|wra|18|0:30:03|0:01:12|0|0:11:53|0|0:18:10|0|0:30:03|0|
82|ddmike|18|0:30:08|0:01:46|0|0:09:24|0|0:16:35|0|0:30:08|0|
83|harttle|18|0:30:14|0:03:08|0|0:10:07|0|0:19:41|0|0:30:14|0|
84|shengtongtong|18|0:30:14|0:01:19|0|0:05:11|0|0:12:24|1|0:20:14|1|
85|song-204|18|0:30:14|0:01:37|0|0:08:00|0|0:14:37|0|0:30:14|0|
86|linjiale|18|0:30:31|0:02:19|0|0:05:18|0|0:11:24|0|0:25:31|1|
87|foxtail|18|0:30:32|0:02:40|0|0:07:57|0|0:17:58|0|0:30:32|0|
88|Hexadecimal|18|0:30:33|0:01:26|0|0:05:55|0|0:15:31|0|0:30:33|0|
89|winter_training|18|0:30:51|0:02:02|0|0:05:48|0|0:12:34|0|0:25:51|1|
90|eiscutn731hr|18|0:31:06|0:01:07|0|0:05:17|0|0:11:53|1|0:26:06|0|
91|lotato|18|0:31:12|0:01:05|0|0:06:22|0|0:16:54|1|0:26:12|0|
92|Ajit123|18|0:31:12|0:09:42|0|0:08:20|0|0:17:34|0|0:31:12|0|
93|irt|18|0:31:13|0:01:33|0|0:08:43|0|0:16:27|0|0:31:13|0|
94|ahyangyi|18|0:31:25|0:00:50|0|0:04:25|0|0:08:50|0|0:16:25|3|
95|marsleezm|18|0:31:29|0:01:51|0|0:07:30|0|0:13:54|0|0:26:29|1|
96|milesian-c|18|0:31:35|0:01:06|0|0:05:38|0|0:10:48|0|0:26:35|1|
97|aging|18|0:31:35|0:00:53|0|0:08:41|0|0:13:30|1|0:26:35|0|
98|yangy-4|18|0:31:41|0:02:33|0|0:07:20|0|0:14:51|0|0:26:41|1|
99|ShidaLei|18|0:31:43|0:01:57|0|0:09:28|0|0:18:29|0|0:31:43|0|
100|66bro-CUNY|18|0:31:57|0:02:14|0|0:06:52|0|0:13:18|0|0:26:57|1|
101|NEU20133823|18|0:31:58|0:01:06|0|0:04:45|0|0:13:21|0|0:26:58|1|
102|mmooyyii|18|0:31:59|0:01:47|0|0:15:29|0|0:23:32|0|0:31:59|0|
103|DBabichev|18|0:32:01|0:02:03|0|0:08:12|0|0:23:28|0|0:32:01|0|
104|thhsu|18|0:32:14|0:02:07|0|0:14:29|0|0:22:19|0|0:32:14|0|
105|xmentex|18|0:32:21|0:04:28|0|0:10:53|0|0:21:27|0|0:32:21|0|
106|Tyrande|18|0:32:26|0:01:14|0|0:07:03|0|0:21:03|0|0:32:26|0|
107|htkzmo|18|0:32:29|0:01:56|0|0:08:43|0|0:19:13|0|0:32:29|0|
108|Ayanerru|18|0:32:31|0:02:13|0|0:08:47|0|0:18:19|0|0:32:31|0|
109|ABCNO1|18|0:32:50|0:01:15|0|0:07:48|0|0:14:40|0|0:32:50|0|
110|szp14|18|0:32:56|0:01:19|0|0:11:25|0|0:22:47|0|0:32:56|0|
111|jiangzk|18|0:33:04|0:02:03|0|0:08:20|0|0:18:51|0|0:33:04|0|
112|duyboy135|18|0:33:10|0:02:28|1|0:08:42|0|0:12:17|0|0:23:10|1|
113|cool-i3lackvvellqvm|18|0:33:16|0:01:11|0|0:05:51|0|0:09:49|0|0:23:16|2|
114|hxu10|18|0:33:18|0:01:06|0|0:08:19|0|0:23:04|0|0:33:18|0|
115|skit02|18|0:33:42|0:01:17|0|0:04:07|0|0:09:19|0|0:28:42|1|
116|me_nub|18|0:33:48|0:05:16|0|0:11:55|0|0:18:10|0|0:33:48|0|
117|_Anicca|18|0:33:51|0:01:26|0|0:05:14|0|0:12:09|0|0:28:51|1|
118|Satj|18|0:33:53|0:33:53|0|0:31:56|0|0:21:21|0|0:11:18|0|
119|smartjinyu|18|0:33:57|0:01:57|0|0:05:37|0|0:14:37|0|0:28:57|1|
120|remfzh|18|0:34:10|0:02:15|0|0:10:02|0|0:18:12|0|0:34:10|0|
121|hruif|18|0:34:17|0:13:25|0|0:18:04|0|0:29:17|0|0:12:49|1|
122|markxyb|18|0:34:30|0:01:56|0|0:08:58|0|0:14:05|0|0:29:30|1|
123|9am|18|0:34:39|0:01:53|0|0:09:54|1|0:20:02|0|0:29:39|0|
124|jiegec|18|0:34:41|0:02:17|0|0:05:25|0|0:13:22|0|0:34:41|0|
125|chinese_zjc_|18|0:34:41|0:01:36|1|0:06:58|0|0:10:25|0|0:19:41|2|
126|silvertint10|18|0:34:54|0:01:27|0|0:05:51|0|0:17:20|0|0:34:54|0|
127|dush1729|18|0:34:57|0:03:14|1|0:08:20|0|0:20:14|0|0:29:57|0|
128|WJTung|18|0:35:12|0:01:17|0|0:08:49|0|0:20:20|0|0:35:12|0|
129|costheta|18|0:35:18|0:02:02|0|0:09:32|0|0:22:59|0|0:35:18|0|
130|tiger2005|18|0:35:27|0:00:59|0|0:03:33|0|0:08:38|0|0:20:27|3|
131|xywang0520|18|0:35:30|0:01:12|0|0:05:59|0|0:15:50|0|0:35:30|0|
132|black-mh|18|0:35:43|0:01:46|0|0:06:39|0|0:15:55|1|0:30:43|0|
133|hkwu6013|18|0:35:46|0:02:46|0|0:16:25|0|0:23:06|0|0:35:46|0|
134|icyphere|18|0:36:10|0:01:06|0|0:07:41|0|0:14:14|0|0:31:10|1|
135|Xiaohao1211|18|0:36:18|0:04:19|0|0:12:33|0|0:21:34|0|0:36:18|0|
136|Time-Limit|18|0:36:23|0:01:46|0|0:06:51|0|0:11:58|0|0:26:23|2|
137|IamMyself43|18|0:36:29|0:01:59|0|0:07:24|0|0:17:35|0|0:36:29|0|
138|while-true-coding|18|0:36:29|0:01:17|0|0:05:22|0|0:14:12|0|0:36:29|0|
139|noob-coder-learning-python|18|0:36:49|0:04:55|0|0:32:50|0|0:17:44|0|0:36:49|0|
140|linxiaotian|18|0:36:50|0:01:29|0|0:10:37|0|0:22:11|1|0:31:50|0|
141|gunawanlie|18|0:37:17|0:01:19|0|0:11:44|0|0:20:42|0|0:37:17|0|
142|izackwu|18|0:37:21|0:03:03|0|0:10:30|0|0:15:24|0|0:37:21|0|
143|ztllng|18|0:37:24|0:01:43|0|0:12:06|0|0:20:26|0|0:37:24|0|
144|Ujimatsu_Chiya|18|0:37:29|0:01:33|0|0:05:11|0|0:10:09|0|0:27:29|2|
145|Minori|18|0:37:32|0:01:44|1|0:19:37|0|0:07:12|0|0:27:32|1|
146|luchy0120|18|0:37:38|0:01:02|0|0:04:53|0|0:11:03|0|0:37:38|0|
147|shawnxi|18|0:37:39|0:02:06|0|0:08:14|0|0:16:01|0|0:32:39|1|
148|yrclamb|18|0:37:40|0:10:14|0|0:08:03|0|0:18:28|0|0:32:40|1|
149|simon1024|18|0:37:44|0:01:15|0|0:07:37|0|0:13:31|1|0:27:44|1|
150|zeck008|18|0:37:50|0:02:27|0|0:10:46|0|0:17:07|0|0:37:50|0|
151|hastings2k|18|0:37:57|0:01:45|0|0:12:12|0|0:19:16|0|0:32:57|1|
152|seedjyh|18|0:38:03|0:01:36|0|0:06:06|0|0:22:50|0|0:38:03|0|
153|hughstudy-n|18|0:38:09|0:02:49|0|0:10:14|0|0:17:35|0|0:38:09|0|
154|ga-beng-cui-7|18|0:38:13|0:03:26|0|0:10:28|0|0:21:55|0|0:38:13|0|
155|endlesscheng|18|0:38:18|0:22:49|0|0:22:54|0|0:23:12|0|0:33:18|1|
156|lilidavid|18|0:38:28|0:03:04|0|0:09:29|0|0:21:53|0|0:38:28|0|
157|Theophania|18|0:38:31|0:01:56|0|0:07:03|0|0:19:36|0|0:38:31|0|
158|dl3182|18|0:38:42|0:01:03|0|0:09:30|0|0:17:53|0|0:33:42|1|
159|user4607v|18|0:38:48|0:01:53|0|0:10:23|0|0:19:42|0|0:38:48|0|
160|he-mao-jian-jiao-shen-shen|18|0:38:52|0:01:42|0|0:10:01|0|0:19:46|0|0:38:52|0|
161|thomas-li|18|0:38:53|0:01:26|0|0:24:31|0|0:21:54|0|0:38:53|0|
162|dotuas|18|0:38:55|0:02:46|0|0:09:41|0|0:22:11|0|0:38:55|0|
163|yuvansh|18|0:38:57|0:03:03|0|0:09:20|0|0:17:34|0|0:38:57|0|
164|jasxu|18|0:38:58|0:01:44|0|0:10:10|0|0:24:44|0|0:38:58|0|
165|jojayoh|18|0:39:03|0:01:33|0|0:29:02|0|0:39:03|0|0:14:43|0|
166|jyq_|18|0:39:09|0:01:09|0|0:17:55|0|0:12:01|0|0:39:09|0|
167|qianou|18|0:39:12|0:01:25|0|0:11:25|0|0:21:01|0|0:39:12|0|
168|xlllli|18|0:39:15|0:02:15|0|0:07:38|0|0:22:42|1|0:34:15|0|
169|srikkanthr|18|0:39:20|0:04:36|0|0:08:01|0|0:14:07|2|0:24:20|1|
170|suryanshpratapsingh|18|0:39:42|0:03:47|0|0:10:43|0|0:26:03|0|0:39:42|0|
171|xiaow|18|0:39:46|0:05:31|0|0:11:51|0|0:19:41|0|0:39:46|0|
172|shua-ti-shi-wo-bian-qiang|18|0:39:47|0:03:33|0|0:10:56|0|0:24:05|0|0:39:47|0|
173|AlphaS|18|0:39:57|0:01:47|0|0:09:26|0|0:23:48|0|0:39:57|0|
174|bitoy|18|0:40:00|0:01:08|0|0:07:10|0|0:12:46|0|0:40:00|0|
175|lazyegg_kwy|18|0:40:01|0:01:20|0|0:07:35|0|0:14:48|0|0:35:01|1|
176|nyu_ldf|18|0:40:04|0:02:48|0|0:10:18|0|0:24:42|0|0:40:04|0|
177|JiaLiLue|18|0:40:18|0:01:51|0|0:07:38|0|0:22:56|1|0:35:18|0|
178|lytning|18|0:40:21|0:27:40|0|0:34:12|0|0:40:21|0|0:25:10|0|
179|qiye-5|18|0:40:22|0:01:24|0|0:09:39|0|0:20:03|0|0:35:22|1|
180|__declspec|18|0:40:27|0:02:29|0|0:05:39|0|0:12:42|0|0:25:27|3|
181|ddoudle|18|0:40:45|0:01:22|0|0:07:53|0|0:15:18|0|0:35:45|1|
182|wangYiTiaoYu|18|0:40:45|0:00:38|0|0:10:03|0|0:28:50|0|0:40:45|0|
183|scut_dell|18|0:40:50|0:40:50|0|0:40:01|0|0:32:25|0|0:17:16|0|
184|danghuybk|18|0:40:59|0:02:59|0|0:10:43|0|0:22:12|0|0:40:59|0|
185|n124345679976|18|0:41:00|0:01:02|0|0:09:51|0|0:16:49|0|0:41:00|0|
186|sthemmm|18|0:41:15|0:01:43|0|0:10:21|0|0:22:29|0|0:41:15|0|
187|aIkNVYH3CJ|18|0:41:21|0:03:49|0|0:14:28|0|0:25:38|0|0:41:21|0|
188|liulx15|18|0:41:27|0:01:41|0|0:09:19|0|0:21:54|1|0:36:27|0|
189|megaspazz|18|0:41:40|0:02:09|0|0:08:58|0|0:19:29|0|0:41:40|0|
190|sine-7|18|0:41:42|0:01:42|0|0:06:54|0|0:17:00|0|0:36:42|1|
191|catnipan|18|0:41:49|0:04:39|0|0:11:40|0|0:20:21|0|0:41:49|0|
192|mathbookpeace|18|0:41:57|0:01:54|0|0:10:32|0|0:19:05|0|0:36:57|1|
193|vmarunin|18|0:42:04|0:01:48|0|0:10:43|0|0:25:16|0|0:42:04|0|
194|csc-c|18|0:42:14|0:07:28|0|0:15:29|0|0:23:20|0|0:37:14|1|
195|aaman007|18|0:42:18|0:01:42|0|0:07:23|0|0:23:10|0|0:42:18|0|
196|marvenlee|18|0:42:22|0:01:29|0|0:06:55|0|0:16:30|0|0:37:22|1|
197|hcseo|18|0:42:24|0:01:17|0|0:09:52|0|0:19:39|0|0:37:24|1|
198|Anushh23|18|0:42:27|0:04:11|0|0:09:35|0|0:16:16|0|0:37:27|1|
199|fywang0327|18|0:42:32|0:04:09|0|0:09:03|0|0:16:44|1|0:37:32|0|
200|lost-temple-2|18|0:42:41|0:02:43|0|0:11:11|0|0:20:19|0|0:42:41|0|
201|0ffers|18|0:42:53|0:01:03|0|0:07:29|0|0:17:19|0|0:37:53|1|
202|idonteatcookie|18|0:42:57|0:03:22|0|0:14:13|0|0:25:17|0|0:42:57|0|
203|Alex_xi|18|0:43:00|0:02:00|0|0:07:31|0|0:17:08|1|0:38:00|0|
204|Kyne|18|0:43:02|0:01:53|0|0:08:33|0|0:23:08|0|0:43:02|0|
205|naranbayaru|18|0:43:06|0:01:09|0|0:09:24|0|0:16:49|0|0:38:06|1|
206|shenjiaqi|18|0:43:14|0:02:59|0|0:07:41|0|0:21:31|1|0:38:14|0|
207|feynman_1729_67|18|0:43:15|0:01:50|0|0:11:13|0|0:16:18|0|0:38:15|1|
208|xiaoxing-e|18|0:43:19|0:01:36|0|0:10:38|0|0:28:42|1|0:38:19|0|
209|ghoshashis545|18|0:43:23|0:16:03|1|0:15:33|0|0:15:31|0|0:33:23|1|
210|Drunken|18|0:43:27|0:01:15|0|0:09:12|0|0:23:22|0|0:43:27|0|
211|lyc-x1|18|0:43:31|0:01:14|0|0:03:39|0|0:06:27|0|0:28:31|3|
212|delphih|18|0:43:32|0:02:19|0|0:08:27|0|0:17:27|0|0:38:32|1|
213|simpleson|18|0:43:37|0:01:27|0|0:09:21|0|0:19:22|0|0:43:37|0|
214|tonghuikang|18|0:43:39|0:01:26|0|0:05:50|0|0:19:44|0|0:38:39|1|
215|alanmiller|18|0:43:43|0:17:22|0|0:23:21|0|0:43:43|0|0:37:12|0|
216|tommyjiang|18|0:43:46|0:01:25|0|0:09:07|0|0:20:11|0|0:43:46|0|
217|kmjp|18|0:43:46|0:01:03|0|0:03:14|0|0:05:53|0|0:18:46|5|
218|LeticiaFCS|18|0:43:48|0:03:00|0|0:10:16|0|0:20:08|1|0:33:48|1|
219|williamljb|18|0:43:49|0:01:13|0|0:07:33|0|0:21:05|0|0:38:49|1|
220|ValueDrift|18|0:43:56|0:03:21|0|0:11:31|0|0:25:04|0|0:43:56|0|
221|wyj20154348|18|0:43:57|0:02:06|0|0:08:13|0|0:18:36|0|0:33:57|2|
222|Chandraprabhu|18|0:43:58|0:04:33|0|0:10:22|0|0:20:43|0|0:38:58|1|
223|htbkoo|18|0:44:03|0:01:09|0|0:19:34|0|0:11:03|0|0:44:03|0|
224|GoldenShadow5|18|0:44:08|0:01:24|0|0:11:21|0|0:17:37|0|0:44:08|0|
225|yatin_kwatra|18|0:44:11|0:01:34|0|0:07:11|0|0:13:08|0|0:34:11|2|
226|mhaghpanah|18|0:44:27|0:02:15|0|0:10:30|0|0:19:11|0|0:39:27|1|
227|silvernarcissus|18|0:44:32|0:02:40|0|0:07:53|0|0:21:39|0|0:39:32|1|
228|musiala|18|0:44:39|0:02:20|0|0:09:14|0|0:23:40|0|0:44:39|0|
229|zzcgogogo|18|0:44:40|0:03:48|0|0:10:05|0|0:18:55|0|0:44:40|0|
230|npuzj|18|0:44:49|0:01:35|0|0:07:06|0|0:23:20|0|0:44:49|0|
231|acfboy|18|0:44:55|0:02:32|0|0:08:03|0|0:23:14|0|0:44:55|0|
232|dreamoon|18|0:45:02|0:01:10|0|0:11:24|0|0:21:24|0|0:35:02|2|
233|unreal13|18|0:45:08|0:03:22|1|0:14:39|0|0:22:22|0|0:35:08|1|
234|panda233|18|0:45:15|0:01:46|0|0:09:40|0|0:22:05|0|0:45:15|0|
235|pluto_is_a_planet|18|0:45:17|0:01:42|0|0:25:27|0|0:12:41|0|0:40:17|1|
236|ALXWWYT|18|0:45:20|0:07:21|0|0:12:46|0|0:25:43|0|0:45:20|0|
237|hikaru__|18|0:45:25|0:01:39|0|0:11:39|0|0:27:26|1|0:40:25|0|
238|yuzining|18|0:45:34|0:01:55|0|0:07:40|0|0:14:06|0|0:40:34|1|
239|emmaroberts|18|0:45:38|0:01:54|0|0:08:42|0|0:20:33|0|0:45:38|0|
240|azure_l|18|0:45:39|0:01:19|0|0:16:01|0|0:28:24|0|0:45:39|0|
241|wavezhu|18|0:45:44|0:04:57|0|0:13:34|0|0:28:04|0|0:45:44|0|
242|iofu728|18|0:45:46|0:05:25|0|0:15:24|0|0:24:44|0|0:45:46|0|
243|PiscesCh|18|0:45:46|0:01:27|0|0:06:25|0|0:19:30|0|0:40:46|1|
244|zhangsz1998|18|0:46:11|0:05:49|0|0:17:07|0|0:32:06|0|0:46:11|0|
245|fireee|18|0:46:16|0:05:08|1|0:09:11|0|0:18:32|0|0:31:16|2|
246|ghouyl-2|18|0:46:20|0:02:44|0|0:09:56|0|0:19:57|0|0:36:20|2|
247|patriotJ|18|0:46:35|0:03:04|0|0:09:21|0|0:24:48|0|0:41:35|1|
248|ai-si-bo-ge|18|0:46:36|0:12:35|0|0:10:14|0|0:16:59|1|0:36:36|1|
249|chiro_11|18|0:46:39|0:22:06|0|0:22:52|0|0:23:05|0|0:36:39|2|
250|Monologue-S|18|0:46:41|0:01:33|0|0:05:33|0|0:21:05|1|0:36:41|1|
251|GCYeh|18|0:46:55|0:02:39|0|0:09:25|0|0:22:54|0|0:46:55|0|
252|Maruzensky|18|0:47:07|0:01:29|0|0:09:07|0|0:22:49|1|0:42:07|0|
253|Mazaalai|18|0:47:17|0:01:18|0|0:04:53|0|0:09:02|0|0:27:17|4|
254|Chetan_Aggarwal|18|0:47:36|0:01:09|0|0:08:23|0|0:27:44|0|0:47:36|0|
255|apluscs|18|0:47:38|0:02:54|0|0:08:11|0|0:14:38|1|0:32:38|2|
256|rozhkov|18|0:47:50|0:01:43|0|0:07:10|0|0:28:12|0|0:47:50|0|
257|NEFU_YDL|18|0:47:58|0:01:40|0|0:14:07|0|0:35:52|0|0:47:58|0|
258|OTTFF|18|0:48:06|0:00:59|0|0:06:39|0|0:11:11|0|0:28:06|4|
259|ugiknet|18|0:48:08|0:02:31|0|0:11:23|0|0:18:11|0|0:38:08|2|
260|hahahiehie|18|0:48:10|0:04:43|0|0:10:55|0|0:21:33|0|0:43:10|1|
261|wangzirui|18|0:48:16|0:02:48|0|0:09:50|0|0:30:53|0|0:48:16|0|
262|james-fan1101|18|0:48:17|0:02:07|0|0:08:47|0|0:18:21|0|0:48:17|0|
263|zppzpp|18|0:48:21|0:02:20|0|0:08:19|0|0:22:08|0|0:43:21|1|
264|zeningc|18|0:48:37|0:02:15|0|0:11:43|0|0:21:53|0|0:48:37|0|
265|REED_W|18|0:48:40|0:01:44|0|0:10:30|0|0:34:02|0|0:48:40|0|
266|humflelump|18|0:48:43|0:03:39|0|0:12:57|0|0:28:06|0|0:48:43|0|
267|kirill_a_krasilnikov|18|0:48:47|0:04:03|0|0:10:33|0|0:18:14|0|0:43:47|1|
268|ryu59|18|0:49:13|0:01:58|0|0:11:08|0|0:27:19|1|0:44:13|0|
269|sanjusss|18|0:49:29|0:03:05|0|0:13:08|0|0:22:47|0|0:49:29|0|
270|A_Pinterest_Employee|18|0:49:36|0:01:43|0|0:08:33|0|0:24:00|0|0:44:36|1|
271|Urvik_Jada|18|0:49:48|0:01:18|0|0:08:38|0|0:23:10|0|0:44:48|1|
272|chiakimio|18|0:49:57|0:01:45|0|0:07:05|0|0:23:44|0|0:44:57|1|
273|Watchout|18|0:49:57|0:01:49|0|0:10:09|0|0:29:49|0|0:49:57|0|
274|tttyyy49|18|0:50:09|0:01:48|0|0:10:27|0|0:21:57|0|0:45:09|1|
275|Justwayyouare|18|0:50:10|0:03:55|0|0:12:34|0|0:22:25|0|0:40:10|2|
276|bruceyuj|18|0:50:13|0:01:41|0|0:08:52|0|0:24:41|0|0:50:13|0|
277|senliu_ac|18|0:50:16|0:01:32|0|0:08:54|0|0:30:48|0|0:50:16|0|
278|a_c_w_bdxgd|18|0:50:22|0:02:24|0|0:09:37|0|0:20:06|0|0:45:22|1|
279|jheng-ying|18|0:50:29|0:02:40|0|0:10:33|0|0:36:31|0|0:50:29|0|
280|Tanguilol|18|0:50:35|0:02:23|0|0:08:40|0|0:19:57|0|0:40:35|2|
