Rank Name Score Finish Time Q1 (3) Q2 (4) Q3 (5) Q4 (6)
1|Heltion|18|0:20:31|0:01:59|0|0:04:39|0|0:09:58|0|0:20:31|0|
2|uwi|18|0:20:53|0:03:32|0|0:07:56|0|0:12:59|0|0:20:53|0|
3|qingczha|18|0:22:04|0:09:02|0|0:08:52|0|0:13:08|0|0:22:04|0|
4|arignote|18|0:24:07|0:03:02|0|0:09:26|0|0:12:26|0|0:24:07|0|
5|wjli|18|0:24:16|0:02:33|0|0:06:16|0|0:12:21|0|0:24:16|0|
6|xaphoenix|18|0:29:47|0:04:27|0|0:08:14|0|0:13:11|0|0:29:47|0|
7|ling-jian-2012|18|0:30:28|0:05:45|0|0:08:15|0|0:15:34|0|0:30:28|0|
8|jasonvictoryan|18|0:32:21|0:06:37|0|0:14:12|0|0:19:30|0|0:32:21|0|
9|LayCurse|18|0:32:24|0:02:50|0|0:09:49|0|0:14:16|0|0:27:24|1|
10|natsugiri|18|0:32:34|0:02:35|0|0:12:45|1|0:20:31|0|0:27:34|0|
11|numb3r5|18|0:32:44|0:04:12|0|0:16:22|0|0:13:32|0|0:32:44|0|
12|Tlatoani|18|0:33:31|0:07:18|0|0:09:30|0|0:13:34|1|0:28:31|0|
13|dysyn1314|18|0:33:36|0:02:59|0|0:14:27|0|0:20:38|0|0:33:36|0|
14|pornjoke|18|0:34:43|0:02:32|0|0:05:20|0|0:11:49|0|0:34:43|0|
15|emthrm|18|0:35:20|0:03:16|0|0:06:35|0|0:19:09|0|0:35:20|0|
16|oldyan|18|0:36:41|0:04:47|0|0:09:20|0|0:16:28|0|0:36:41|0|
17|hongrock|18|0:38:11|0:05:44|0|0:13:31|0|0:19:33|0|0:33:11|1|
18|milesian-c|18|0:40:05|0:04:03|0|0:13:25|0|0:19:19|0|0:40:05|0|
19|liouzhou_101|18|0:40:25|0:03:53|0|0:09:49|0|0:15:33|0|0:40:25|0|
20|DylanSmith|18|0:40:28|0:03:56|0|0:09:17|0|0:17:29|1|0:35:28|0|
21|lucifer1006|18|0:41:10|0:04:25|0|0:10:37|0|0:15:51|0|0:41:10|0|
22|qqapp|18|0:41:10|0:03:50|0|0:10:26|0|0:17:38|1|0:36:10|0|
23|lympanda|18|0:41:14|0:02:34|0|0:09:19|0|0:13:56|0|0:41:14|0|
24|NEU20133823|18|0:41:37|0:03:01|0|0:07:04|1|0:14:39|0|0:36:37|0|
25|zrts|18|0:41:52|0:05:02|0|0:10:30|0|0:17:56|1|0:31:52|1|
26|ljc00118|18|0:41:58|0:04:23|0|0:13:44|0|0:17:10|0|0:36:58|1|
27|xiaozhi-55|18|0:42:54|0:02:53|0|0:18:58|0|0:31:55|0|0:42:54|0|
28|sgcolin|18|0:42:57|0:02:11|0|0:11:16|0|0:18:28|2|0:32:57|0|
29|sserxhs|18|0:42:59|0:01:16|0|0:10:45|2|0:14:41|0|0:32:59|0|
30|YLDJW|18|0:43:04|0:05:45|0|0:08:49|0|0:15:16|0|0:43:04|0|
31|OTTFF|18|0:43:13|0:03:39|0|0:10:31|0|0:43:13|0|0:33:54|0|
32|VoidSolitary|18|0:43:19|0:28:18|0|0:30:59|0|0:38:19|0|0:25:04|1|
33|robezh-4|18|0:43:21|0:02:36|0|0:07:06|0|0:12:33|0|0:38:21|1|
34|srikkanthr|18|0:44:01|0:03:54|0|0:09:34|0|0:21:19|0|0:44:01|0|
35|jonathanirvings|18|0:44:07|0:01:56|0|0:04:22|0|0:11:45|0|0:44:07|0|
36|sheepforever|18|0:44:08|0:03:06|0|0:08:10|0|0:13:22|0|0:39:08|1|
37|hamburger-12|18|0:44:17|0:02:54|0|0:08:12|0|0:16:06|0|0:44:17|0|
38|singh_deopa|18|0:44:27|0:05:46|0|0:09:30|0|0:18:09|1|0:39:27|0|
39|pku_erutan|18|0:45:21|0:04:06|0|0:06:06|0|0:12:44|0|0:45:21|0|
40|amano-sei|18|0:45:25|0:06:40|0|0:12:55|0|0:21:04|0|0:40:25|1|
41|rfpermen|18|0:45:59|0:06:28|0|0:11:57|1|0:21:10|1|0:35:59|0|
42|skywalkert|18|0:46:10|0:03:08|0|0:46:10|0|0:31:54|0|0:23:47|0|
43|taobingxue|18|0:46:21|0:07:47|0|0:15:21|0|0:30:17|0|0:46:21|0|
44|lddlinan|18|0:46:43|0:06:25|0|0:11:02|0|0:19:52|0|0:41:43|1|
45|tiger2005|18|0:46:44|0:03:55|0|0:07:53|0|0:11:32|1|0:31:44|2|
46|zcgzcgzcg|18|0:47:01|0:08:13|0|0:12:32|0|0:20:39|0|0:42:01|1|
47|huaji035|18|0:47:30|0:03:27|0|0:07:44|0|0:19:10|0|0:42:30|1|
48|sienna-s|18|0:47:34|0:08:41|0|0:14:42|0|0:22:40|0|0:47:34|0|
49|tsreaper|18|0:47:41|0:03:55|0|0:06:48|0|0:12:06|0|0:42:41|1|
50|nevergiveup|18|0:47:59|0:04:53|0|0:15:14|0|0:26:35|0|0:47:59|0|
51|sun-man-man|18|0:48:29|0:02:28|0|0:13:07|0|0:22:06|0|0:48:29|0|
52|Chaeyoung_Stan|18|0:48:31|0:02:40|0|0:06:07|1|0:15:47|0|0:43:31|0|
53|Kude|18|0:48:52|0:07:58|0|0:11:55|0|0:20:31|0|0:48:52|0|
54|wwwwodddd|18|0:49:08|0:02:25|0|0:11:06|1|0:24:53|0|0:44:08|0|
55|KyouMoKawaii|18|0:49:32|0:02:34|0|0:09:34|1|0:17:09|0|0:44:32|0|
56|ericlong|18|0:49:34|0:17:04|2|0:20:03|0|0:25:24|0|0:39:34|0|
57|comonad|18|0:49:59|0:07:22|1|0:14:49|0|0:22:05|0|0:44:59|0|
58|daowuu|18|0:50:31|0:10:46|0|0:14:57|0|0:25:27|0|0:50:31|0|
59|meet2mky|18|0:50:53|0:05:36|0|0:09:19|0|0:26:23|0|0:50:53|0|
60|linjiale|18|0:51:04|0:20:19|0|0:20:09|0|0:20:00|1|0:46:04|0|
